inclination_deg,N,spacing_deg,min_coverage,mean_coverage,full_coverage_time_ratio,mean_overlap_ratio,max_gap_time_min
47.25,12,30.0,0.746664235094652,0.883289567651443,0.144,0.4867903630475838,3.9792549231490324
47.25,13,27.692307692307693,0.69965542773627,0.9079249957526839,0.308,0.576328138497928,3.215237977904418
47.25,14,25.714285714285715,0.746348621754608,0.9468222151201879,0.484,0.6516042317455103,2.4830550720449964
47.25,15,24.0,0.819964678391076,0.9598802760707594,0.43,0.752719637303024,1.814540244955959
47.25,16,22.5,0.8467762209352222,0.9570725687187916,0.45866666666666667,0.8696997149664897,1.97371044188192
47.25,17,21.176470588235293,0.8366572184367596,0.9743027990650018,0.61,0.9666436295006698,1.5280338904892286
47.25,18,20.0,0.8888161778604282,0.9886877047722965,0.768,1.0664326169630232,1.0505232997113445
47.25,19,18.94736842105263,0.9349261999069542,0.9923424996272681,0.71,1.1769505637901767,0.8276850240149988
47.25,20,18.0,0.9112383383633331,0.9920544881283891,0.7866666666666666,1.2914120630366555,0.7958509846298065
47.25,21,17.142857142857142,0.949799478477019,0.9974813893124372,0.899,1.4001582809861102,0.4775105907778839
47.25,22,16.363636363636363,0.9845922173230692,0.999745014254108,0.9673333333333334,1.5120680201119527,0.1591701969259613
47.25,23,15.652173913043478,0.9913339110328562,0.9998300501890508,0.961,1.6261562988018219,0.19100423631115357
47.25,24,15.0,1.0,1.0,1.0,1.7401598613980538,0.0
47.25,25,14.4,1.0,1.0,1.0,1.854333188956306,0.0
47.25,26,13.846153846153847,1.0,1.0,1.0,1.9685062685012236,0.0
47.25,27,13.333333333333334,1.0,1.0,1.0,2.0826796418141065,0.0
47.25,28,12.857142857142858,1.0,1.0,1.0,2.1968528937313963,0.0
47.25,29,12.413793103448276,1.0,1.0,1.0,2.3110262659564422,0.0
47.25,30,12.0,1.0,1.0,1.0,2.425199826747567,0.0
47.25,31,11.612903225806452,1.0,1.0,1.0,2.5393729088606136,0.0
47.25,32,11.25,1.0,1.0,1.0,2.653545843882447,0.0
47.25,33,10.909090909090908,1.0,1.0,1.0,2.7677195515490904,0.0
47.25,34,10.588235294117647,1.0,1.0,1.0,2.8818928571313434,0.0
47.25,35,10.285714285714286,1.0,1.0,1.0,2.9960661171642458,0.0
47.25,36,10.0,1.0,1.0,1.0,3.110240643470639,0.0
47.25,37,9.72972972972973,1.0,1.0,1.0,3.224412819825086,0.0
47.25,38,9.473684210526315,1.0,1.0,1.0,3.3385861268348895,0.0
47.25,39,9.23076923076923,1.0,1.0,1.0,3.4527594027518353,0.0
47.25,40,9.0,1.0,1.0,1.0,3.56693310233009,0.0
47.25,41,8.78048780487805,1.0,1.0,1.0,3.681106095584265,0.0
47.25,42,8.571428571428571,1.0,1.0,1.0,3.795279340597094,0.0
47.25,43,8.372093023255815,1.0,1.0,1.0,3.909452731096551,0.0
47.25,44,8.181818181818182,1.0,1.0,1.0,4.0236260687321215,0.0
47.25,45,8.0,1.0,1.0,1.0,4.137800804338299,0.0
47.25,46,7.826086956521739,1.0,1.0,1.0,4.251972697981746,0.0
47.25,47,7.659574468085107,1.0,1.0,1.0,4.366146012137544,0.0
47.25,48,7.5,1.0,1.0,1.0,4.480316851055844,0.0
47.25,49,7.346938775510204,1.0,1.0,1.0,4.594492648790668,0.0
47.25,50,7.2,1.0,1.0,1.0,4.708666377912612,0.0
47.25,51,7.0588235294117645,1.0,1.0,1.0,4.8228392856970155,0.0
47.25,52,6.923076923076923,1.0,1.0,1.0,4.937012537002447,0.0
47.25,53,6.7924528301886795,1.0,1.0,1.0,5.051185935044856,0.0
47.25,54,6.666666666666667,1.0,1.0,1.0,5.165359283628211,0.0
47.25,55,6.545454545454546,1.0,1.0,1.0,5.279532585915152,0.0
47.25,56,6.428571428571429,1.0,1.0,1.0,5.3937057874627925,0.0
47.25,57,6.315789473684211,1.0,1.0,1.0,5.507879190252335,0.0
47.25,58,6.206896551724138,1.0,1.0,1.0,5.6220525319128845,0.0
47.25,59,6.101694915254237,1.0,1.0,1.0,5.736225852583521,0.0
47.25,60,6.0,1.0,1.0,1.0,5.850399653495134,0.0
47.25,61,5.901639344262295,1.0,1.0,1.0,5.964572487960552,0.0
47.25,62,5.806451612903226,1.0,1.0,1.0,6.078745817721227,0.0
47.25,63,5.714285714285714,1.0,1.0,1.0,6.192919113792096,0.0
47.25,64,5.625,1.0,1.0,1.0,6.307092512555177,0.0
47.25,65,5.538461538461538,1.0,1.0,1.0,6.4212656712530585,0.0
47.25,66,5.454545454545454,1.0,1.0,1.0,6.535439103098181,0.0
47.25,67,5.373134328358209,1.0,1.0,1.0,6.649612405525094,0.0
47.25,68,5.294117647058823,1.0,1.0,1.0,6.763785714262687,0.0
47.25,69,5.217391304347826,1.0,1.0,1.0,6.8779590469726175,0.0
47.25,70,5.142857142857143,1.0,1.0,1.0,6.99213223432849,0.0
47.25,71,5.070422535211268,1.0,1.0,1.0,7.106305679990577,0.0
47.25,72,5.0,1.0,1.0,1.0,7.220481286941278,0.0
47.25,73,4.931506849315069,1.0,1.0,1.0,7.334652320017487,0.0
47.25,74,4.864864864864865,1.0,1.0,1.0,7.448825639650171,0.0
47.25,75,4.8,1.0,1.0,1.0,7.562999566868918,0.0
47.25,76,4.7368421052631575,1.0,1.0,1.0,7.677172253669778,0.0
47.25,77,4.675324675324675,1.0,1.0,1.0,7.7913455946455,0.0
47.25,78,4.615384615384615,1.0,1.0,1.0,7.905518805503671,0.0
47.25,79,4.556962025316456,1.0,1.0,1.0,8.01969223555428,0.0
47.25,80,4.5,1.0,1.0,1.0,8.133861418426406,0.0
47.5,1,360.0,0.0,0.11374070474369886,0.0,0.0,95.50211815557677
47.5,2,180.0,0.0,0.22748140948739773,0.0,0.0,95.50211815557677
47.5,3,120.0,0.0,0.3412221142310965,0.0,0.0,95.50211815557677
47.5,4,90.0,0.29861651931967725,0.4263130734487575,0.0,0.028649745526037895,95.50211815557677
47.5,5,72.0,0.35252836629743867,0.515250190150534,0.0,0.053453333567960185,95.50211815557677
47.5,6,60.0,0.35252836629743867,0.6099933229792445,0.0,0.0724509054829485,95.50211815557677
47.5,7,51.42857142857143,0.4483955619544419,0.695871603629665,0.0,0.10031306204341532,95.50211815557677
47.5,8,45.0,0.4573689470501749,0.7318839386684258,0.0,0.17804169928116478,95.50211815557677
47.5,9,40.0,0.455056732594878,0.7831118393678708,0.07,0.24055422677487318,6.398641916423644
47.5,10,36.0,0.4666366664585993,0.8469784739915246,0.26666666666666666,0.2904285734454638,5.0616122622455695
47.5,11,32.72727272727273,0.6260525588540811,0.8780411505167249,0.12533333333333332,0.37310615299673466,3.9155868443786477
47.5,12,30.0,0.7435220539009246,0.8785871343284763,0.144,0.4863013225959097,3.9792549231490324
47.5,13,27.692307692307693,0.6897753390589396,0.9049665936659179,0.29933333333333334,0.5736620488934253,3.215237977904418
47.5,14,25.714285714285715,0.7421015284611117,0.9443760808309851,0.47333333333333333,0.6479932505151755,2.5148891114301883
47.5,15,24.0,0.8160274255619022,0.9562979446729023,0.4,0.7498126264825802,1.9418764024967279
47.5,16,22.5,0.8378833220541481,0.9544012574488382,0.448,0.8654495704552614,2.0055444812671124
47.5,17,21.176470588235293,0.8331234097705131,0.9730758872611193,0.6,0.9605154348853321,1.5280338904892286
47.5,18,20.0,0.8854795214615258,0.9879715239888183,0.76,1.0593606082966696,1.0823573390965366
47.5,19,18.94736842105263,0.9317740371157124,0.9905288828664554,0.6753333333333333,1.1705437722167709,0.98685522094096
47.5,20,18.0,0.9082338667703785,0.9914354863030787,0.7733333333333333,1.283378608570898,0.7958509846298065
47.5,21,17.142857142857142,0.9469303180925888,0.9972012262333025,0.895,1.3913527707859388,0.4775105907778839
47.5,22,16.363636363636363,0.9818514158705971,0.9996483612382312,0.9606666666666667,1.5026462457886876,0.19100423631115357
47.5,23,15.652173913043478,0.9833369817886762,0.999398896644586,0.9356666666666666,1.61663641294476,0.2865063544667303
47.5,24,15.0,1.0,1.0,1.0,1.729776913848772,0.0
47.5,25,14.4,1.0,1.0,1.0,1.8435176185924709,0.0
47.5,26,13.846153846153847,1.0,1.0,1.0,1.9572572851186862,0.0
47.5,27,13.333333333333334,1.0,1.0,1.0,2.0709979594574475,0.0
47.5,28,12.857142857142858,1.0,1.0,1.0,2.1847386626923218,0.0
47.5,29,12.413793103448276,1.0,1.0,1.0,2.2984793206663285,0.0
47.5,30,12.0,1.0,1.0,1.0,2.412221142310965,0.0
47.5,31,11.612903225806452,1.0,1.0,1.0,2.525960649832067,0.0
47.5,32,11.25,1.0,1.0,1.0,2.6397015644876785,0.0
47.5,33,10.909090909090908,1.0,1.0,1.0,2.7534419105403782,0.0
47.5,34,10.588235294117647,1.0,1.0,1.0,2.8671826442929027,0.0
47.5,35,10.285714285714286,1.0,1.0,1.0,2.9809233283654017,0.0
47.5,36,10.0,1.0,1.0,1.0,3.094664264570976,0.0
47.5,37,9.72972972972973,1.0,1.0,1.0,3.2084046397239767,0.0
47.5,38,9.473684210526315,1.0,1.0,1.0,3.322145310166452,0.0
47.5,39,9.23076923076923,1.0,1.0,1.0,3.4358859276780302,0.0
47.5,40,9.0,1.0,1.0,1.0,3.5496281897479536,0.0
47.5,41,8.78048780487805,1.0,1.0,1.0,3.663367307198908,0.0
47.5,42,8.571428571428571,1.0,1.0,1.0,3.7771079940384817,0.0
47.5,43,8.372093023255815,1.0,1.0,1.0,3.8908486354968344,0.0
47.5,44,8.181818181818182,1.0,1.0,1.0,4.004589214053838,0.0
47.5,45,8.0,1.0,1.0,1.0,4.11833033071372,0.0
47.5,46,7.826086956521739,1.0,1.0,1.0,4.2320706191786925,0.0
47.5,47,7.659574468085107,1.0,1.0,1.0,4.3458112993754066,0.0
47.5,48,7.5,1.0,1.0,1.0,4.459552483712299,0.0
47.5,49,7.346938775510204,1.0,1.0,1.0,4.573292635178088,0.0
47.5,50,7.2,1.0,1.0,1.0,4.687035237184942,0.0
47.5,51,7.0588235294117645,1.0,1.0,1.0,4.800773966439354,0.0
47.5,52,6.923076923076923,1.0,1.0,1.0,4.914514570237373,0.0
47.5,53,6.7924528301886795,1.0,1.0,1.0,5.028255302043556,0.0
47.5,54,6.666666666666667,1.0,1.0,1.0,5.141995918914895,0.0
47.5,55,6.545454545454546,1.0,1.0,1.0,5.255736517567298,0.0
47.5,56,6.428571428571429,1.0,1.0,1.0,5.3694773253846435,0.0
47.5,57,6.315789473684211,1.0,1.0,1.0,5.483217965249678,0.0
47.5,58,6.206896551724138,1.0,1.0,1.0,5.596958641332657,0.0
47.5,59,6.101694915254237,1.0,1.0,1.0,5.710699292868942,0.0
47.5,60,6.0,1.0,1.0,1.0,5.82444228462193,0.0
47.5,61,5.901639344262295,1.0,1.0,1.0,5.938180627675012,0.0
47.5,62,5.806451612903226,1.0,1.0,1.0,6.051921299664134,0.0
47.5,63,5.714285714285714,1.0,1.0,1.0,6.165661955013418,0.0
47.5,64,5.625,1.0,1.0,1.0,6.2794025905825945,0.0
47.5,65,5.538461538461538,1.0,1.0,1.0,6.393143212796717,0.0
47.5,66,5.454545454545454,1.0,1.0,1.0,6.5068838210807565,0.0
47.5,67,5.373134328358209,1.0,1.0,1.0,6.620624619522707,0.0
47.5,68,5.294117647058823,1.0,1.0,1.0,6.734365288585805,0.0
47.5,69,5.217391304347826,1.0,1.0,1.0,6.848105928768038,0.0
47.5,70,5.142857142857143,1.0,1.0,1.0,6.9618466567308035,0.0
47.5,71,5.070422535211268,1.0,1.0,1.0,7.07558728623392,0.0
47.5,72,5.0,1.0,1.0,1.0,7.189328529141951,0.0
47.5,73,4.931506849315069,1.0,1.0,1.0,7.303068618312408,0.0
47.5,74,4.864864864864865,1.0,1.0,1.0,7.416809279447953,0.0
47.5,75,4.8,1.0,1.0,1.0,7.5305528557774135,0.0
47.5,76,4.7368421052631575,1.0,1.0,1.0,7.644290620332904,0.0
47.5,77,4.675324675324675,1.0,1.0,1.0,7.758031283422606,0.0
47.5,78,4.615384615384615,1.0,1.0,1.0,7.871771855356059,0.0
47.5,79,4.556962025316456,1.0,1.0,1.0,7.98551261386004,0.0
47.5,80,4.5,1.0,1.0,1.0,8.099254139520497,0.0
47.75,1,360.0,0.0,0.11324342831713746,0.0,0.0,95.50211815557677
47.75,2,180.0,0.0,0.22648685663427492,0.0,0.0,95.50211815557677
47.75,3,120.0,0.0,0.33973028495141233,0.0,0.0,95.50211815557677
47.75,4,90.0,0.3056026575597781,0.4236845410141427,0.0,0.029289172254407095,95.50211815557677
47.75,5,72.0,0.34002836629743916,0.5130955687365762,0.0,0.053121572849110864,95.50211815557677
47.75,6,60.0,0.34002836629743916,0.6074973400775828,0.0,0.07196322982524171,95.50211815557677
47.75,7,51.42857142857143,0.44181343371908194,0.692409692085848,0.0,0.10029416940896677,95.50211815557677
47.75,8,45.0,0.4573862425646091,0.7275310610945489,0.0,0.1784163654425506,95.50211815557677
47.75,9,40.0,0.455056732594878,0.7802725856336441,0.06,0.2389180455776024,6.430475955808836
47.75,10,36.0,0.4721339106903968,0.8439932092461013,0.24666666666666667,0.2884410739252732,5.0616122622455695
47.75,11,32.72727272727273,0.6323563649100838,0.8732560907180649,0.10466666666666667,0.3724214207359534,3.94742088376384
47.75,12,30.0,0.7340289417907012,0.8734822052897023,0.128,0.4854389345159469,4.042923001919417
47.75,13,27.692307692307693,0.6799129416854885,0.902044840375343,0.2906666666666667,0.5701195440173777,3.2470720172896104
47.75,14,25.714285714285715,0.7378488849687148,0.941728775384217,0.46266666666666667,0.6436789476054126,2.5467231508153807
47.75,15,24.0,0.8120826433388668,0.9525025972569968,0.37,0.7461488275000648,2.1328806388078814
47.75,16,22.5,0.8290113620344014,0.951789087987755,0.44266666666666665,0.860105379862822,2.0373785206523047
47.75,17,21.176470588235293,0.8295881698428542,0.9718193369354348,0.5893333333333334,0.9533186971401479,1.5598679298744207
47.75,18,20.0,0.8821397490626354,0.9872210490792169,0.744,1.051160213343276,1.114191378481729
47.75,19,18.94736842105263,0.9286173648517966,0.9884748726256138,0.6413333333333333,1.163149960892482,1.114191378481729
47.75,20,18.0,0.9052299974295583,0.9907987847326968,0.76,1.2740697816100521,0.8595190634001909
47.75,21,17.142857142857142,0.9440604165774514,0.9969080058707802,0.889,1.3812035786136638,0.5093446301630762
47.75,22,16.363636363636363,0.9791087054033313,0.9995367052055679,0.9553333333333334,1.4918183177024684,0.2228382756963458
47.75,23,15.652173913043478,0.9753625587211789,0.9989881988616713,0.9303333333333333,1.6056102903762706,0.3183403938519226
47.75,24,15.0,0.9997410572045409,0.9999958569152727,0.984,1.717846422696026,0.06366807877038452
47.75,25,14.4,1.0,1.0,1.0,1.831085707928436,0.0
47.75,26,13.846153846153847,1.0,1.0,1.0,1.9443287687854418,0.0
47.75,27,13.333333333333334,1.0,1.0,1.0,2.057572203737116,0.0
47.75,28,12.857142857142858,1.0,1.0,1.0,2.170815445979259,0.0
47.75,29,12.413793103448276,1.0,1.0,1.0,2.2840589743349624,0.0
47.75,30,12.0,1.0,1.0,1.0,2.3973028495141238,0.0
47.75,31,11.612903225806452,1.0,1.0,1.0,2.5105457958897976,0.0
47.75,32,11.25,1.0,1.0,1.0,2.623789404617027,0.0
47.75,33,10.909090909090908,1.0,1.0,1.0,2.7370325343620547,0.0
47.75,34,10.588235294117647,1.0,1.0,1.0,2.850276068151165,0.0
47.75,35,10.285714285714286,1.0,1.0,1.0,2.9635193074740735,0.0
47.75,36,10.0,1.0,1.0,1.0,3.0767625248449857,0.0
47.75,37,9.72972972972973,1.0,1.0,1.0,3.1900062707244565,0.0
47.75,38,9.473684210526315,1.0,1.0,1.0,3.3032496670361917,0.0
47.75,39,9.23076923076923,1.0,1.0,1.0,3.4164931531781626,0.0
47.75,40,9.0,1.0,1.0,1.0,3.529737132685498,0.0
47.75,41,8.78048780487805,1.0,1.0,1.0,3.642979923286229,0.0
47.75,42,8.571428571428571,1.0,1.0,1.0,3.756223168968889,0.0
47.75,43,8.372093023255815,1.0,1.0,1.0,3.8694667505787184,0.0
47.75,44,8.181818181818182,1.0,1.0,1.0,3.982710045816073,0.0
47.75,45,8.0,1.0,1.0,1.0,4.095953156056233,0.0
47.75,46,7.826086956521739,1.0,1.0,1.0,4.209196978475884,0.0
47.75,47,7.659574468085107,1.0,1.0,1.0,4.322440401451517,0.0
47.75,48,7.5,1.0,1.0,1.0,4.435683403551732,0.0
47.75,49,7.346938775510204,1.0,1.0,1.0,4.548927226927552,0.0
47.75,50,7.2,1.0,1.0,1.0,4.662171415856872,0.0
47.75,51,7.0588235294117645,1.0,1.0,1.0,4.775414102226748,0.0
47.75,52,6.923076923076923,1.0,1.0,1.0,4.888657537570883,0.0
47.75,53,6.7924528301886795,1.0,1.0,1.0,5.001900878230836,0.0
47.75,54,6.666666666666667,1.0,1.0,1.0,5.115144407474232,0.0
47.75,55,6.545454545454546,1.0,1.0,1.0,5.228387557270091,0.0
47.75,56,6.428571428571429,1.0,1.0,1.0,5.341630891958518,0.0
47.75,57,6.315789473684211,1.0,1.0,1.0,5.454874500554287,0.0
47.75,58,6.206896551724138,1.0,1.0,1.0,5.568117948669925,0.0
47.75,59,6.101694915254237,1.0,1.0,1.0,5.681361354227209,0.0
47.75,60,6.0,1.0,1.0,1.0,5.794605699028247,0.0
47.75,61,5.901639344262295,1.0,1.0,1.0,5.9078481801419125,0.0
47.75,62,5.806451612903226,1.0,1.0,1.0,6.021091591779595,0.0
47.75,63,5.714285714285714,1.0,1.0,1.0,6.134335048928953,0.0
47.75,64,5.625,1.0,1.0,1.0,6.247578535755876,0.0
47.75,65,5.538461538461538,1.0,1.0,1.0,6.360821921963604,0.0
47.75,66,5.454545454545454,1.0,1.0,1.0,6.4740650687241095,0.0
47.75,67,5.373134328358209,1.0,1.0,1.0,6.58730865988261,0.0
47.75,68,5.294117647058823,1.0,1.0,1.0,6.700552136302329,0.0
47.75,69,5.217391304347826,1.0,1.0,1.0,6.813795467713826,0.0
47.75,70,5.142857142857143,1.0,1.0,1.0,6.927038614948149,0.0
47.75,71,5.070422535211268,1.0,1.0,1.0,7.040282312072772,0.0
47.75,72,5.0,1.0,1.0,1.0,7.153525049689971,0.0
47.75,73,4.931506849315069,1.0,1.0,1.0,7.266769131841441,0.0
47.75,74,4.864864864864865,1.0,1.0,1.0,7.380012541448913,0.0
47.75,75,4.8,1.0,1.0,1.0,7.493257123785308,0.0
47.75,76,4.7368421052631575,1.0,1.0,1.0,7.606499334072383,0.0
47.75,77,4.675324675324675,1.0,1.0,1.0,7.719742782193733,0.0
47.75,78,4.615384615384615,1.0,1.0,1.0,7.832986306356325,0.0
47.75,79,4.556962025316456,1.0,1.0,1.0,7.946229613592622,0.0
47.75,80,4.5,1.0,1.0,1.0,8.059472339252885,0.0
48.0,1,360.0,0.0,0.11268582722233937,0.0,0.0,95.50211815557677
48.0,2,180.0,0.0,0.22537165444467874,0.0,0.0,95.50211815557677
48.0,3,120.0,0.0,0.3380574816670181,0.0,0.0,95.50211815557677
48.0,4,90.0,0.3125657227897749,0.4208579622738421,0.0,0.029885346615515368,95.50211815557677
48.0,5,72.0,0.32752836629743864,0.510636569973799,0.0,0.05279256613789772,95.50211815557677
48.0,6,60.0,0.32752836629743864,0.6046392044396094,0.0,0.07147575889442663,95.50211815557677
48.0,7,51.42857142857143,0.4352092670443143,0.6884876177252192,0.0,0.10031336375019483,95.50211815557677
48.0,8,45.0,0.4574036359475151,0.7227749432909565,0.0,0.17871167448775838,95.50211815557677
48.0,9,40.0,0.4550567325948777,0.7769316595861742,0.052,0.23724093796200077,6.462309995194029
48.0,10,36.0,0.47760987679127676,0.8403390177767733,0.22666666666666666,0.2865192544466203,5.125280341015953
48.0,11,32.72727272727273,0.6369601174958671,0.8677428998180254,0.08466666666666667,0.37180149255045886,4.011088962534225
48.0,12,30.0,0.7245551638900003,0.8684053319765844,0.12,0.48382459469148775,4.042923001919417
48.0,13,27.692307692307693,0.6700684655364137,0.899158135613164,0.2833333333333333,0.5657579548952211,3.2789060566748023
48.0,14,25.714285714285715,0.7335907548549734,0.9388854356361713,0.4533333333333333,0.6387165273146568,2.5785571902005726
48.0,15,24.0,0.8081303656630687,0.9485079477292069,0.34,0.7417794606058833,2.2602167963486504
48.0,16,22.5,0.820160576891601,0.9492286937201841,0.43733333333333335,0.8537453766106436,2.0373785206523047
48.0,17,21.176470588235293,0.826051586338642,0.9705334471002521,0.58,0.9451260820165468,1.591701969259613
48.0,18,20.0,0.878796929892091,0.9863407348984852,0.732,1.0420044601978649,1.1460254178669211
48.0,19,18.94736842105263,0.9254562339180684,0.986218349759912,0.6193333333333333,1.1548128820993722,1.2096934966373059
48.0,20,18.0,0.9022268190880909,0.9901186800718556,0.7466666666666667,1.2635978643749317,0.8595190634001909
48.0,21,17.142857142857142,0.9411898512547888,0.9966018012982218,0.885,1.3698011431280204,0.5411786695482683
48.0,22,16.363636363636363,0.9763641512642357,0.9994104086691822,0.95,1.4796783760677863,0.2228382756963458
48.0,23,15.652173913043478,0.967410863932903,0.9986779682352601,0.9256666666666666,1.5930966658718426,0.3183403938519226
48.0,24,15.0,0.997254620739605,0.9999560739318337,0.984,1.7045037794043107,0.06366807877038452
48.0,25,14.4,1.0,1.0,1.0,1.817145680558484,0.0
48.0,26,13.846153846153847,1.0,1.0,1.0,1.9298321810167702,0.0
48.0,27,13.333333333333334,1.0,1.0,1.0,2.0425180634601046,0.0
48.0,28,12.857142857142858,1.0,1.0,1.0,2.155203925901656,0.0
48.0,29,12.413793103448276,1.0,1.0,1.0,2.267889757341467,0.0
48.0,30,12.0,1.0,1.0,1.0,2.380574816670181,0.0
48.0,31,11.612903225806452,1.0,1.0,1.0,2.493261458851972,0.0
48.0,32,11.25,1.0,1.0,1.0,2.605947730914484,0.0
48.0,33,10.909090909090908,1.0,1.0,1.0,2.718633177105453,0.0
48.0,34,10.588235294117647,1.0,1.0,1.0,2.831319058233598,0.0
48.0,35,10.285714285714286,1.0,1.0,1.0,2.9440049073770704,0.0
48.0,36,10.0,1.0,1.0,1.0,3.0566903901927005,0.0
48.0,37,9.72972972972973,1.0,1.0,1.0,3.1693765896674218,0.0
48.0,38,9.473684210526315,1.0,1.0,1.0,3.282062463718568,0.0
48.0,39,9.23076923076923,1.0,1.0,1.0,3.394748271525156,0.0
48.0,40,9.0,1.0,1.0,1.0,3.507433088893574,0.0
48.0,41,8.78048780487805,1.0,1.0,1.0,3.620119995682778,0.0
48.0,42,8.571428571428571,1.0,1.0,1.0,3.732805888852484,0.0
48.0,43,8.372093023255815,1.0,1.0,1.0,3.845491707788259,0.0
48.0,44,8.181818181818182,1.0,1.0,1.0,3.9581775694739374,0.0
48.0,45,8.0,1.0,1.0,1.0,4.070862987740875,0.0
48.0,46,7.826086956521739,1.0,1.0,1.0,4.183549268214206,0.0
48.0,47,7.659574468085107,1.0,1.0,1.0,4.2962351252089315,0.0
48.0,48,7.5,1.0,1.0,1.0,4.4089222109924835,0.0
48.0,49,7.346938775510204,1.0,1.0,1.0,4.521606826462493,0.0
48.0,50,7.2,1.0,1.0,1.0,4.634291361116968,0.0
48.0,51,7.0588235294117645,1.0,1.0,1.0,4.746978587350398,0.0
48.0,52,6.923076923076923,1.0,1.0,1.0,4.8596643620335405,0.0
48.0,53,6.7924528301886795,1.0,1.0,1.0,4.972350247884922,0.0
48.0,54,6.666666666666667,1.0,1.0,1.0,5.085036126920209,0.0
48.0,55,6.545454545454546,1.0,1.0,1.0,5.197721961842422,0.0
48.0,56,6.428571428571429,1.0,1.0,1.0,5.310407851803312,0.0
48.0,57,6.315789473684211,1.0,1.0,1.0,5.423093695577853,0.0
48.0,58,6.206896551724138,1.0,1.0,1.0,5.535779514682934,0.0
48.0,59,6.101694915254237,1.0,1.0,1.0,5.648465367215239,0.0
48.0,60,6.0,1.0,1.0,1.0,5.76114963334036,0.0
48.0,61,5.901639344262295,1.0,1.0,1.0,5.8738370799122395,0.0
48.0,62,5.806451612903226,1.0,1.0,1.0,5.986522917703945,0.0
48.0,63,5.714285714285714,1.0,1.0,1.0,6.099208801376122,0.0
48.0,64,5.625,1.0,1.0,1.0,6.211894515067219,0.0
48.0,65,5.538461538461538,1.0,1.0,1.0,6.324580452541925,0.0
48.0,66,5.454545454545454,1.0,1.0,1.0,6.437266354210905,0.0
48.0,67,5.373134328358209,1.0,1.0,1.0,6.549952197050593,0.0
48.0,68,5.294117647058823,1.0,1.0,1.0,6.662638116467196,0.0
48.0,69,5.217391304347826,1.0,1.0,1.0,6.775323902321308,0.0
48.0,70,5.142857142857143,1.0,1.0,1.0,6.888009814754141,0.0
48.0,71,5.070422535211268,1.0,1.0,1.0,7.000695614272725,0.0
48.0,72,5.0,1.0,1.0,1.0,7.1133807803854,0.0
48.0,73,4.931506849315069,1.0,1.0,1.0,7.226067320282215,0.0
48.0,74,4.864864864864865,1.0,1.0,1.0,7.3387531793348435,0.0
48.0,75,4.8,1.0,1.0,1.0,7.451437041675451,0.0
48.0,76,4.7368421052631575,1.0,1.0,1.0,7.5641249274371365,0.0
48.0,77,4.675324675324675,1.0,1.0,1.0,7.676810732002132,0.0
48.0,78,4.615384615384615,1.0,1.0,1.0,7.789496543050311,0.0
48.0,79,4.556962025316456,1.0,1.0,1.0,7.902182440930785,0.0
48.0,80,4.5,1.0,1.0,1.0,8.014870351654139,0.0
48.25,1,360.0,0.0,0.11207144156479097,0.0,0.0,95.50211815557677
48.25,2,180.0,0.0,0.22414288312958192,0.0,0.0,95.50211815557677
48.25,3,120.0,0.0,0.33621432469437285,0.0,0.0,95.50211815557677
48.25,4,90.0,0.31502836629743913,0.4178519743917147,0.0,0.030433791867449156,95.50211815557677
48.25,5,72.0,0.31502836629743913,0.507888298498906,0.0,0.052468909325048683,95.50211815557677
48.25,6,60.0,0.31502836629743913,0.6014307201008298,0.0,0.07099792928791587,95.50211815557677
48.25,7,51.42857142857143,0.4285829034337051,0.6841324260171182,0.0,0.10036944634975023,95.50211815557677
48.25,8,45.0,0.45742112813175534,0.7176531409681972,0.0,0.17891839155013042,95.50211815557677
48.25,9,40.0,0.455056732594878,0.7730654821495928,0.046,0.23557990855947863,6.462309995194029
48.25,10,36.0,0.48306442120965387,0.8360494837377737,0.21333333333333335,0.28466493191013587,5.125280341015953
48.25,11,32.72727272727273,0.631776699254652,0.8618711530259108,0.06533333333333333,0.3709174919817729,4.138425120074993
48.25,12,30.0,0.7151009587009989,0.8633620823723798,0.12,0.4814952164051115,4.042923001919417
48.25,13,27.692307692307693,0.6602421437233671,0.8963052016688839,0.27466666666666667,0.5606268301281918,3.2789060566748023
48.25,14,25.714285714285715,0.7293272045389377,0.9358513291711769,0.444,0.6331524155625602,2.5785571902005726
48.25,15,24.0,0.8041706290647312,0.9443038531284886,0.32,0.7367677703433756,2.3875529538894193
48.25,16,22.5,0.8113312051760215,0.9467231492090671,0.4266666666666667,0.8464237001409999,2.0692125600374967
48.25,17,21.176470588235293,0.8225137493759693,0.9692186738354922,0.57,0.9360001402292841,1.6235360086448052
48.25,18,20.0,0.8754511355864358,0.9852226987795472,0.724,1.0320680826385955,1.1778594572521137
48.25,19,18.94736842105263,0.9222906974331327,0.9839875887199053,0.61,1.1453746222912642,1.2415275360224982
48.25,20,18.0,0.8992244224413658,0.9894145325155047,0.7466666666666667,1.2520142987803142,0.8595190634001909
48.25,21,17.142857142857142,0.9383187014521662,0.9962828901401201,0.879,1.3572227269604855,0.5730127089334606
48.25,22,16.363636363636363,0.9736178208105348,0.9992696813291332,0.9446666666666667,1.466307608686234,0.2546723150815381
48.25,23,15.652173913043478,0.961139326390312,0.9984603134928242,0.921,1.579188674447661,0.35017443323711483
48.25,24,15.0,0.9947689003310528,0.9999163024052968,0.984,1.6897982951496857,0.06366807877038452
