time_hours,maneuvering_satellite_count,failed_satellite_count,available_capacity_gbps,available_capacity_ratio,basic_coverage_indicator,recommended_candidate_id
4116.0,1.019815071585981,0.0,36789.80184928414,0.9997228763392428,1,0
4117.0,0.9139313053747172,0.0,36790.86068694625,0.9997516491018004,1,0
4118.0,3.053798240753167,0.0,36769.46201759247,0.9991701635215344,1,0
4119.0,2.817341615867008,0.0,36771.82658384133,0.9992344180391666,1,0
4120.0,1.511407996192247,0.0,36784.88592003808,0.9995892913053824,1,0
4121.0,0.8341494357546253,0.0,36791.65850564245,0.9997733289576752,1,0
4122.0,1.7421206512663048,0.0,36782.57879348734,0.9995265976491124,1,0
4123.0,3.5351599912555685,0.0,36764.64840008745,0.9990393586980284,1,0
4124.0,2.530886799326254,0.0,36774.69113200674,0.9993122590219222,1,0
4125.0,1.52532567099297,0.0,36784.74674329008,0.9995855093285346,1,0
4126.0,1.1442255959618706,0.0,36788.55774404038,0.999689069131532,1,0
4127.0,2.091716145519058,0.0,36779.08283854481,0.9994315988735004,1,0
4128.0,1.384100553825192,0.0,36786.158994461744,0.9996238857190692,1,0
4129.0,2.074088198726713,0.0,36779.259118012735,0.9994363890764332,1,0
4130.0,0.8973019754557754,0.0,36791.02698024544,0.9997561679414524,1,0
4131.0,2.443731877187929,0.0,36775.56268122812,0.9993359424246772,1,0
4132.0,3.173446973123646,0.0,36768.26553026876,0.9991376502790424,1,0
4133.0,0.8507513861250118,0.0,36791.49248613875,0.9997688175581182,1,0
4134.0,1.8363110838918144,0.0,36781.63688916109,0.9995010024228556,1,0
4135.0,1.4813824544844465,0.0,36785.18617545516,0.999597450419977,1,0
4136.0,4.915250314230434,0.0,36750.84749685769,0.9986643341537416,1,0
4137.0,1.236333117131835,0.0,36787.63666882868,0.9996640399138228,1,0
4138.0,0.9819144270268224,0.0,36790.18085572973,0.9997331754274384,1,0
4139.0,0.8391438098196886,0.0,36791.608561901805,0.99977197179081,1,0
4140.0,0.162394872425466,0.0,36798.37605127574,0.99995587095858,1,0
4141.0,1.5643398441352474,0.0,36784.35660155865,0.9995749076510502,1,0
4142.0,1.4903059271709935,0.0,36785.09694072829,0.9995950255632688,1,0
4143.0,1.661879375134049,0.0,36783.38120624866,0.9995484023437136,1,0
4144.0,1.8230422078113409,0.0,36781.769577921885,0.9995046080957034,1,0
4145.0,3.3340991802670032,0.0,36766.659008197326,0.9990939947879708,1,0
4146.0,0.5145019381434395,0.0,36794.85498061856,0.9998601896907218,1,0
4147.0,3.049603001766627,0.0,36769.50396998233,0.9991713035321286,1,0
4148.0,1.6566424291795556,0.0,36783.4335757082,0.9995498254268532,1,0
4149.0,1.3779210027214503,0.0,36786.22078997279,0.9996255649449128,1,0
4150.0,2.2193416321906625,0.0,36777.806583678095,0.9993969180347309,1,0
4151.0,2.5019977750907856,0.0,36774.98002224909,0.999320109300247,1,0
4152.0,2.739351336472282,0.0,36772.60648663528,0.9992556110498716,1,0
4153.0,3.335490861921244,0.0,36766.64509138079,0.9990936166136084,1,0
4154.0,2.5290304949476194,0.0,36774.70969505052,0.9993127634524598,1,0
4155.0,0.8007981079326782,0.0,36791.99201892068,0.9997823918184966,1,0
4156.0,2.2377666557003977,0.0,36777.622333443,0.999391911234864,1,0
4157.0,1.4223137632288854,0.0,36785.77686236771,0.9996135016947748,1,0
4158.0,1.3896540011355685,0.0,36786.10345998865,0.9996223766301264,1,0
4159.0,1.71982662571736,0.0,36782.801733742825,0.9995326558082288,1,0
4160.0,3.870346218350278,0.0,36761.296537816495,0.998948275484144,1,0
4161.0,1.2850195906949011,0.0,36787.14980409305,0.9996508098938328,1,0
4162.0,0.5326754183124649,0.0,36794.67324581688,0.9998552512450238,1,0
4163.0,1.5923962084470986,0.0,36784.076037915525,0.9995672836390088,1,0
4164.0,0.4101774656492125,0.0,36795.89822534351,0.9998885387321604,1,0
4165.0,1.3655497747513436,0.0,36786.34450225248,0.9996289266916436,1,0
4166.0,0.6370404020217393,0.0,36793.629595979786,0.9998268911951028,1,0
4167.0,0.5292438813976332,0.0,36794.70756118602,0.999856183727881,1,0
4168.0,1.3520467428770644,0.0,36786.47953257123,0.9996325959937836,1,0
4169.0,1.1047985120858357,0.0,36788.95201487914,0.9996997830130202,1,0
4170.0,0.2844440126673362,0.0,36797.155559873325,0.9999227054313404,1,0
4171.0,3.3817204851720817,0.0,36766.18279514828,0.9990810542159858,1,0
4172.0,1.9785728456427023,0.0,36780.21427154358,0.9994623443354232,1,0
4173.0,1.4010103004065968,0.0,36785.98989699593,0.9996192906792372,1,0
4174.0,2.778759788336174,0.0,36772.21240211664,0.9992449022314304,1,0
4175.0,1.2496274657441973,0.0,36787.50372534256,0.9996604273190912,1,0
4176.0,1.9490560561916936,0.0,36780.50943943809,0.999470365202122,1,0
4177.0,1.716091318270628,0.0,36782.839086817294,0.9995336708374264,1,0
4178.0,2.741664564130588,0.0,36772.58335435869,0.9992549824553992,1,0
4179.0,2.2157792398438687,0.0,36777.84220760156,0.9993978860761294,1,0
4180.0,2.481560939445444,0.0,36775.18439060554,0.999325662788194,1,0
4181.0,1.4120364641275955,0.0,36785.87963535872,0.9996162944390956,1,0
4182.0,0.9463249169402844,0.0,36790.53675083059,0.9997428464899618,1,0
4183.0,0.840507743751914,0.0,36791.59492256248,0.9997716011565893,1,0
4184.0,2.539790767255909,0.0,36774.60209232744,0.9993098394654196,1,0
4185.0,2.7778392250602337,0.0,36772.221607749394,0.9992451523844944,1,0
4186.0,2.3680974122562475,0.0,36776.31902587744,0.9993564952684088,1,0
4187.0,0.1573512313470928,0.0,36798.42648768653,0.9999572415132209,1,0
4188.0,1.5539489007242082,0.0,36784.46051099276,0.9995777312769772,1,0
4189.0,0.7864045568512665,0.0,36792.13595443149,0.9997863031095514,1,0
4190.0,2.218451350684518,0.0,36777.81548649316,0.9993971599590532,1,0
4191.0,1.2941382339413394,0.0,36787.05861766059,0.9996483320016464,1,0
4192.0,0.3866883497394155,0.0,36796.133116502606,0.9998949216440924,1,0
4193.0,1.6747265798758235,0.0,36783.25273420124,0.9995449112554684,1,0
4194.0,2.8904698211445066,0.0,36771.09530178856,0.9992145462442542,1,0
4195.0,1.3106261945740698,0.0,36786.89373805426,0.9996438515775616,1,0
4196.0,1.3690208795469516,0.0,36786.30979120453,0.9996279834566448,1,0
4197.0,1.7458188359842095,0.0,36782.54181164016,0.999525592707613,1,0
4198.0,1.9556389556073557,0.0,36780.44361044392,0.9994685763707588,1,0
4199.0,2.429017166725316,0.0,36775.70982833275,0.999339940987303,1,0
4200.0,2.2054462252499434,0.0,36777.9455377475,0.99940069396053,1,0
4201.0,0.7884679867265731,0.0,36792.11532013273,0.9997857423949112,1,0
4202.0,1.3175238859612364,0.0,36786.82476114039,0.9996419772049018,1,0
4203.0,2.8295170038090878,0.0,36771.70482996191,0.9992311095098344,1,0
4204.0,1.4655292693305455,0.0,36785.34470730669,0.9996017583507254,1,0
4205.0,2.3106435616000454,0.0,36776.893564384,0.999372107727826,1,0
4206.0,0.8934637517504598,0.0,36791.06536248249,0.9997572109370242,1,0
4207.0,2.850312827412381,0.0,36771.496871725874,0.9992254584708118,1,0
4208.0,1.6283893238742166,0.0,36783.71610676126,0.9995575029011212,1,0
4209.0,0.991245178365716,0.0,36790.08754821634,0.9997306398971832,1,0
4210.0,2.205485367147048,0.0,36777.94514632853,0.9994006833241448,1,0
4211.0,2.228991029923236,0.0,36777.71008970077,0.9993942959157818,1,0
4212.0,1.8963122665782064,0.0,36781.03687733422,0.9994846977536472,1,0
4213.0,2.200587872636788,0.0,36777.99412127363,0.9994020141650444,1,0
4214.0,2.398890351033515,0.0,36776.01109648967,0.9993481276220018,1,0
4215.0,1.9691182131464304,0.0,36780.308817868536,0.9994649135290364,1,0
4216.0,1.8269590949557823,0.0,36781.73040905044,0.9995035437241968,1,0
4217.0,0.2950374871807071,0.0,36797.0496251282,0.999919826769788,1,0
4218.0,0.0,0.0,36800.0,1.0,1,0
4219.0,1.0512100873229429,0.0,36789.48789912677,0.9997143450849666,1,0
4220.0,2.308119817786064,0.0,36776.91880182214,0.9993727935277756,1,0
4221.0,3.2236972158862045,0.0,36767.76302784114,0.99912399532177,1,0
4222.0,2.139182877827807,0.0,36778.60817122172,0.999418700304938,1,0
4223.0,1.2923744092513516,0.0,36787.07625590749,0.999648811301834,1,0
4224.0,0.6677453717129538,0.0,36793.32254628287,0.9998185474533388,1,0
4225.0,3.02180835922627,0.0,36769.78191640774,0.9991788564241232,1,0
4226.0,2.455743523802994,0.0,36775.44256476197,0.999332678390271,1,0
4227.0,0.8648471914893889,0.0,36791.35152808511,0.9997649871762258,1,0
4228.0,2.1771472851814906,0.0,36778.22852714818,0.9994083838898964,1,0
4229.0,4.333168389413004,0.0,36756.66831610587,0.9988225085898332,1,0
4230.0,1.3999088363116243,0.0,36786.00091163688,0.9996195899901328,1,0
4231.0,1.568650622421046,0.0,36784.313493775786,0.9995737362439072,1,0
4232.0,1.976227028637368,0.0,36780.237729713626,0.9994629817856964,1,0
4233.0,1.5006828095074525,0.0,36784.99317190493,0.999592205758286,1,0
4234.0,1.4238821523240404,0.0,36785.76117847676,0.9996130755020858,1,0
4235.0,3.01905700876614,0.0,36769.80942991234,0.9991796040737048,1,0
4236.0,2.561177138003586,0.0,36774.388228619966,0.9993040279516296,1,0
4237.0,2.2629088277417395,0.0,36777.37091172258,0.9993850791228962,1,0
4238.0,1.722823436401086,0.0,36782.77176563599,0.9995318414574996,1,0
4239.0,0.8002171736061428,0.0,36791.997828263935,0.9997825496810852,1,0
4240.0,1.2622387175597396,0.0,36787.377612824406,0.9996570003484893,1,0
4241.0,4.126497803287748,0.0,36758.73502196712,0.9988786690751936,1,0
4242.0,2.8258530042994607,0.0,36771.74146995701,0.9992321051618752,1,0
4243.0,1.9916985514491896,0.0,36780.08301448551,0.999458777567541,1,0
4244.0,4.023079066149876,0.0,36759.7692093385,0.998906771992894,1,0
4245.0,3.9063833799045824,0.0,36760.93616620096,0.9989384827772,1,0
4246.0,1.1757761332000882,0.0,36788.242238668,0.9996804956159782,1,0
4247.0,2.45429511763723,0.0,36775.45704882363,0.999333071978903,1,0
4248.0,2.55255497377766,0.0,36774.47445026222,0.9993063709310386,1,0
4249.0,0.0,0.0,36800.0,1.0,1,0
4250.0,1.5240018680697176,0.0,36784.7599813193,0.9995858690575896,1,0
4251.0,2.911428196154702,0.0,36770.88571803845,0.9992088510336536,1,0
4252.0,4.29300327220426,0.0,36757.06996727796,0.9988334230238576,1,0
4253.0,0.2855807075275152,0.0,36797.14419292472,0.9999223965468674,1,0
4254.0,0.6360352413894361,0.0,36793.6396475861,0.9998271643365788,1,0
4255.0,1.0710110769659875,0.0,36789.28988923034,0.9997089643812592,1,0
4256.0,0.3198661861797518,0.0,36796.80133813821,0.999913079840712,1,0
4257.0,1.1471917321323415,0.0,36788.52808267868,0.9996882631162683,1,0
4258.0,1.0950324969126086,0.0,36789.04967503088,0.9997024368214912,1,0
4259.0,0.9181583007139124,0.0,36790.81841699286,0.9997505004617624,1,0
4260.0,3.317571905746263,0.0,36766.824280942536,0.9990984858951776,1,0
4261.0,3.2347378994845712,0.0,36767.65262100515,0.9991209951360096,1,0
4262.0,2.943394073833588,0.0,36770.56605926166,0.9992001646538496,1,0
4263.0,1.76024542538471,0.0,36782.39754574615,0.999521672438754,1,0
4264.0,1.4055293197206993,0.0,36785.9447068028,0.9996180626848584,1,0
4265.0,2.662157655109695,0.0,36773.3784234489,0.99927658759372,1,0
4266.0,2.5197756099441904,0.0,36774.80224390056,0.999315278366863,1,0
4267.0,0.4308510562068477,0.0,36795.69148943793,0.9998829209086394,1,0
4268.0,2.264314454572741,0.0,36777.35685545427,0.9993846971590836,1,0
4269.0,4.141540628163057,0.0,36758.58459371837,0.9988745813510428,1,0
4270.0,2.588405393407811,0.0,36774.115946065926,0.9992966289691828,1,0
4271.0,2.269058605774262,0.0,36777.30941394226,0.9993834079875614,1,0
4272.0,3.720877989755536,0.0,36762.791220102445,0.99898889185061,1,0
4273.0,1.993023770783111,0.0,36780.06976229217,0.9994584174535917,1,0
4274.0,2.1146730310920248,0.0,36778.85326968908,0.999425360589377,1,0
4275.0,2.253219427472686,0.0,36777.46780572528,0.9993877121121,1,0
4276.0,1.9469032441293168,0.0,36780.53096755871,0.9994709502053996,1,0
4277.0,0.3122887257804905,0.0,36796.87711274219,0.9999151389332118,1,0
4278.0,0.0,0.0,36800.0,1.0,1,0
4279.0,1.963703511305539,0.0,36780.36296488695,0.9994663849154062,1,0
4280.0,1.95586053587067,0.0,36780.4413946413,0.9994685161587308,1,0
4281.0,2.189333424659708,0.0,36778.1066657534,0.9994050724389512,1,0
4282.0,0.9025050072978048,0.0,36790.97494992703,0.999754754074104,1,0
4283.0,1.7733816654736074,0.0,36782.26618334527,0.9995181028082952,1,0
4284.0,3.9251679839571807,0.0,36760.74832016043,0.998933378265229,1,0
4285.0,2.1863987500482835,0.0,36778.13601249952,0.9994058699048782,1,0
4286.0,2.163129692200528,0.0,36778.368703078,0.999412193018424,1,0
4287.0,1.2122334850828338,0.0,36787.87766514917,0.9996705887268796,1,0
4288.0,0.7579879097838784,0.0,36792.42012090216,0.9997940250245152,1,0
4289.0,0.6121368580297712,0.0,36793.878631419706,0.999833658462492,1,0
4290.0,2.392791083402699,0.0,36776.07208916597,0.999349785031684,1,0
4291.0,0.0,0.0,36800.0,1.0,1,0
4292.0,2.0983589350462357,0.0,36779.016410649536,0.9994297937676504,1,0
4293.0,4.422574162863384,0.0,36755.77425837137,0.9987982135427004,1,0
4294.0,3.268026915992777,0.0,36767.31973084007,0.9991119492076106,1,0
4295.0,0.7857648995041018,0.0,36792.14235100496,0.9997864769294824,1,0
4296.0,0.4417499254514041,0.0,36795.58250074549,0.999879959259388,1,0
4297.0,1.270444514105293,0.0,36787.29555485895,0.9996547705124712,1,0
4298.0,2.010416749170872,0.0,36779.89583250829,0.9994536911007688,1,0
4299.0,1.35372287960854,0.0,36786.46277120392,0.9996321405218456,1,0
4300.0,2.432258439519501,0.0,36775.677415604805,0.9993390602066524,1,0
4301.0,3.3603059898150605,0.0,36766.39694010185,0.9990868733723328,1,0
4302.0,1.6035012916181586,0.0,36783.96498708382,0.9995642659533648,1,0
4303.0,2.018141466819543,0.0,36779.81858533181,0.9994515919927122,1,0
4304.0,2.8849938090479554,0.0,36771.15006190952,0.9992160342910196,1,0
4305.0,1.3891961456210993,0.0,36786.10803854379,0.9996225010473856,1,0
4306.0,1.005420624742328,0.0,36789.94579375257,0.9997267878737112,1,0
4307.0,3.5487486431557045,0.0,36764.51251356844,0.9990356661295772,1,0
4308.0,0.209955324465227,0.0,36797.90044675535,0.9999429469226996,1,0
4309.0,2.255876977257685,0.0,36777.44123022742,0.999386989951832,1,0
4310.0,2.247039050464082,0.0,36777.52960949536,0.999389391562374,1,0
4311.0,0.7105789163970258,0.0,36792.89421083603,0.999806907903153,1,0
4312.0,3.190401069374275,0.0,36768.09598930625,0.99913304318767,1,0
4313.0,2.543887053074286,0.0,36774.56112946926,0.9993087263442731,1,0
4314.0,2.559552279645686,0.0,36774.40447720354,0.9993044694892268,1,0
4315.0,0.8693482792305076,0.0,36791.3065172077,0.999763764054557,1,0
4316.0,2.82463150060903,0.0,36771.75368499391,0.9992324370922258,1,0
4317.0,1.5481752898149352,0.0,36784.51824710185,0.999579300192985,1,0
4318.0,1.50349815242771,0.0,36784.96501847572,0.9995914407194488,1,0
4319.0,1.8236281359768327,0.0,36781.76371864023,0.9995044488760932,1,0
4320.0,3.5125751257792217,0.0,36764.874248742206,0.999045495889734,1,0
4321.0,2.394493188397064,0.0,36776.05506811603,0.999349322503153,1,0
4322.0,0.0,0.0,36800.0,1.0,1,0
4323.0,0.9832676619153062,0.0,36790.16732338085,0.9997328077005664,1,0
4324.0,0.5828021135621384,0.0,36794.17197886438,0.9998416298604452,1,0
4325.0,2.7161031275127243,0.0,36772.83896872487,0.9992619284979584,1,0
4326.0,3.1302542272733263,0.0,36768.69745772726,0.9991493874382408,1,0
4327.0,6.818545114701919,0.0,36731.81454885298,0.9981471344797008,1,0
4328.0,2.467130577590978,0.0,36775.32869422409,0.9993295840821764,1,0
4329.0,0.8558401525042427,0.0,36791.44159847496,0.9997674347411674,1,0
4330.0,1.491133301976333,0.0,36785.08866698024,0.9995948007331584,1,0
4331.0,2.9062651862486746,0.0,36770.93734813752,0.999210254025476,1,0
4332.0,0.0782627643247906,0.0,36799.217372356754,0.999978732944477,1,0
4333.0,1.960368954702972,0.0,36780.39631045297,0.9994672910449176,1,0
4334.0,4.728771997753029,0.0,36752.71228002247,0.9987150076093062,1,0
4335.0,1.237675338875306,0.0,36787.62324661125,0.9996636751796536,1,0
4336.0,1.598425909121033,0.0,36784.01574090879,0.9995656451333912,1,0
4337.0,1.454717788777998,0.0,36785.45282211222,0.9996046962530494,1,0
4338.0,2.1764556659582013,0.0,36778.23544334042,0.9994085718299026,1,0
4339.0,1.053209626522403,0.0,36789.46790373477,0.9997138017319231,1,0
4340.0,1.6818489228353428,0.0,36783.18151077165,0.999542975836186,1,0
4341.0,2.7683903737970468,0.0,36772.31609626203,0.9992477200071204,1,0
4342.0,1.287923500280158,0.0,36787.1207649972,0.9996500207879674,1,0
4343.0,1.5607854637883063,0.0,36784.39214536212,0.9995758735152748,1,0
4344.0,1.0755656313431246,0.0,36789.24434368657,0.9997077267306134,1,0
4345.0,1.9531963267691024,0.0,36780.46803673231,0.9994692401285954,1,0
4346.0,1.7733138117018823,0.0,36782.26686188298,0.99951812124682,1,0
4347.0,2.4012351793826383,0.0,36775.98764820617,0.9993474904403852,1,0
4348.0,1.3264223557825972,0.0,36786.735776442176,0.9996395591424504,1,0
4349.0,0.0632399628439088,0.0,36799.36760037156,0.999982815227488,1,0
4350.0,1.0092456339398268,0.0,36789.9075436606,0.999725748469038,1,0
4351.0,1.3943207737092962,0.0,36786.056792262905,0.9996211084854052,1,0
4352.0,1.5397940464144997,0.0,36784.60205953586,0.9995815777047788,1,0
4353.0,0.0105577676540633,0.0,36799.89442232346,0.9999971310413984,1,0
4354.0,1.345881900761924,0.0,36786.54118099238,0.999634271222619,1,0
4355.0,0.6464485309261363,0.0,36793.53551469074,0.9998243346383352,1,0
4356.0,1.24177705627244,0.0,36787.58222943728,0.9996625605825348,1,0
4357.0,2.0757410913129206,0.0,36779.24258908687,0.9994359399208388,1,0
4358.0,2.209025841470975,0.0,36777.90974158529,0.9993997212387308,1,0
4359.0,2.1877124075172105,0.0,36778.122875924826,0.9994055129327398,1,0
4360.0,1.8314250047324092,0.0,36781.685749952674,0.9995023301617576,1,0
4361.0,3.037226971454402,0.0,36769.62773028546,0.999174666583844,1,0
4362.0,0.892118589533311,0.0,36791.078814104665,0.9997575764702354,1,0
4363.0,1.309182256499298,0.0,36786.908177435005,0.9996442439520382,1,0
4364.0,1.7484012269424056,0.0,36782.51598773058,0.9995248909709396,1,0
4365.0,4.807144583729496,0.0,36751.9285541627,0.998693710710943,1,0
4366.0,2.5550706301673927,0.0,36774.44929369833,0.9993056873287588,1,0
4367.0,1.3948156779288183,0.0,36786.05184322071,0.9996209740005628,1,0
4368.0,1.1790423463708066,0.0,36788.20957653629,0.9996796080580512,1,0
4369.0,1.3563301935382697,0.0,36786.436698064615,0.9996314320126254,1,0
4370.0,2.875857231880218,0.0,36771.2414276812,0.9992185170565544,1,0
4371.0,3.404189861721534,0.0,36765.95810138279,0.9990749484071408,1,0
4372.0,2.438308301959296,0.0,36775.616916980405,0.9993374162222936,1,0
4373.0,4.436313564612647,0.0,36755.63686435387,0.998794480009616,1,0
4374.0,3.813464325348832,0.0,36761.86535674651,0.9989637325202856,1,0
4375.0,1.9848988604471745,0.0,36780.15101139553,0.9994606253096612,1,0
4376.0,1.2922665887408584,0.0,36787.07733411259,0.9996488406008855,1,0
4377.0,0.8538963570672422,0.0,36791.461036429326,0.9997679629464492,1,0
4378.0,0.5103256326510746,0.0,36794.89674367349,0.9998613245563448,1,0
4379.0,1.6039349348384349,0.0,36783.960650651614,0.999564148115533,1,0
4380.0,2.311743274469336,0.0,36776.88256725531,0.9993718088928072,1,0
4381.0,0.7291513381896948,0.0,36792.7084866181,0.9998018610494048,1,0
4382.0,1.092716829110941,0.0,36789.072831708894,0.999703066079046,1,0
4383.0,3.7572501650165577,0.0,36762.42749834983,0.9989790081073324,1,0
4384.0,4.1276682397592594,0.0,36758.72331760241,0.9988783510218046,1,0
4385.0,3.7118559711316266,0.0,36762.881440288686,0.9989913434861056,1,0
4386.0,1.9258033132409764,0.0,36780.74196686759,0.9994766838822714,1,0
4387.0,3.8511453287119366,0.0,36761.48854671288,0.9989534931171976,1,0
4388.0,2.2421809616862447,0.0,36777.57819038314,0.999390711695194,1,0
4389.0,0.3208620366867762,0.0,36796.791379633134,0.9999128092291611,1,0
4390.0,1.2704498092580252,0.0,36787.29550190742,0.9996547690735712,1,0
4391.0,0.7333718478703304,0.0,36792.6662815213,0.9998007141717744,1,0
4392.0,2.24995757159104,0.0,36777.50042428409,0.9993885984859806,1,0
4393.0,2.908217139358385,0.0,36770.91782860641,0.9992097236034352,1,0
4394.0,2.518255852863149,0.0,36774.81744147137,0.9993156913443308,1,0
4395.0,0.420433203434186,0.0,36795.795667965656,0.9998857518468928,1,0
4396.0,1.0683210526985931,0.0,36789.31678947301,0.9997096953661144,1,0
4397.0,2.7582022254528056,0.0,36772.41797774547,0.999250488525692,1,0
4398.0,1.9045926144453915,0.0,36780.95407385554,0.999482447659118,1,0
4399.0,5.744032384605816,0.0,36742.55967615394,0.998439121634618,1,0
4400.0,3.76150001433507,0.0,36762.38499985665,0.9989778532569742,1,0
4401.0,3.389413999602766,0.0,36766.10586000397,0.9990789635870644,1,0
4402.0,1.0671642405141029,0.0,36789.32835759486,0.9997100097172515,1,0
4403.0,1.4747861165260474,0.0,36785.25213883474,0.999599242903118,1,0
4404.0,0.9082503216204714,0.0,36790.9174967838,0.9997531928473858,1,0
4405.0,1.6728686694850694,0.0,36783.27131330515,0.9995454161224224,1,0
4406.0,1.1976597735701944,0.0,36788.0234022643,0.9996745489745732,1,0
4407.0,0.5877261551331685,0.0,36794.12273844867,0.9998402918056704,1,0
4408.0,0.479263703572542,0.0,36795.20736296428,0.9998697652979422,1,0
4409.0,1.6536042107682078,0.0,36783.46395789232,0.9995506510296824,1,0
4410.0,1.7765550741769405,0.0,36782.23444925824,0.9995172404689736,1,0
4411.0,1.0514021134986251,0.0,36789.48597886501,0.9997142929039404,1,0
4412.0,0.4599629119857127,0.0,36795.40037088015,0.9998750100782648,1,0
4413.0,0.9720675790013048,0.0,36790.27932420999,0.9997358512013584,1,0
4414.0,2.207883028856486,0.0,36777.92116971144,0.9994000317856369,1,0
4415.0,1.8042848642789977,0.0,36781.95715135721,0.999509705199924,1,0
4416.0,1.1119612805105137,0.0,36788.88038719489,0.9996978366085568,1,0
4417.0,2.639207764807906,0.0,36773.60792235192,0.9992828239769544,1,0
4418.0,1.3178351341812231,0.0,36786.82164865819,0.9996418926265812,1,0
4419.0,3.729707330986457,0.0,36762.70292669014,0.9989864925731016,1,0
4420.0,2.434166286508116,0.0,36775.65833713492,0.9993385417699706,1,0
4421.0,2.7554507812128577,0.0,36772.44549218787,0.9992512362007574,1,0
4422.0,1.0643693648144108,0.0,36789.35630635185,0.9997107691943438,1,0
4423.0,2.294665826319033,0.0,36777.05334173681,0.9993764495037176,1,0
4424.0,1.5613764200998048,0.0,36784.386235799,0.9995757129293208,1,0
4425.0,1.7601928844578651,0.0,36782.39807115542,0.9995216867161798,1,0
4426.0,1.3859182517999216,0.0,36786.140817482,0.9996233917794024,1,0
4427.0,0.7121026801623884,0.0,36792.87897319838,0.9998064938369124,1,0
4428.0,1.4621408097691528,0.0,36785.37859190231,0.99960267912778,1,0
4429.0,1.0382635422083697,0.0,36789.61736457792,0.9997178631678784,1,0
4430.0,0.792565816917886,0.0,36792.07434183082,0.9997846288540984,1,0
4431.0,1.2309821168264534,0.0,36787.69017883173,0.9996654939899928,1,0
4432.0,4.0935568940385565,0.0,36759.06443105961,0.9988876204092284,1,0
4433.0,0.6847808789179908,0.0,36793.15219121082,0.9998139182394246,1,0
4434.0,0.0,0.0,36800.0,1.0,1,0
4435.0,0.96522256982189,0.0,36790.34777430178,0.9997377112582004,1,0
4436.0,1.349869429647697,0.0,36786.501305703525,0.9996331876549872,1,0
4437.0,0.6885517633054405,0.0,36793.11448236695,0.99981289354258,1,0
4438.0,1.5109277237124843,0.0,36784.89072276287,0.9995894218142084,1,0
4439.0,2.841836190963477,0.0,36771.58163809036,0.9992277619046296,1,0
4440.0,0.8483493893781997,0.0,36791.51650610621,0.9997694702746254,1,0
4441.0,1.74066882677198,0.0,36782.59331173228,0.999526992166638,1,0
4442.0,2.793952894040558,0.0,36772.0604710596,0.9992407736700976,1,0
4443.0,2.359449023225352,0.0,36776.40550976775,0.9993588453741236,1,0
4444.0,3.7308410455316334,0.0,36762.69158954469,0.998986184498497,1,0
4445.0,1.9494900006811804,0.0,36780.50509999319,0.9994702472824236,1,0
4446.0,0.2497701847914868,0.0,36797.50229815209,0.9999321276671764,1,0
4447.0,0.5697997830775421,0.0,36794.30200216922,0.9998451631024244,1,0
4448.0,3.907281743831845,0.0,36760.92718256168,0.9989382386565674,1,0
4449.0,2.534077163735674,0.0,36774.659228362645,0.999311392075072,1,0
4450.0,2.032689352763555,0.0,36779.673106472364,0.999447638762836,1,0
4451.0,1.3065832222391691,0.0,36786.93416777761,0.999644950211348,1,0
4452.0,1.242540889898919,0.0,36787.57459110101,0.9996623530190492,1,0
4453.0,0.4253430248418226,0.0,36795.74656975158,0.9998844176562928,1,0
4454.0,0.0,0.0,36800.0,1.0,1,0
4455.0,3.210358245036332,0.0,36767.89641754964,0.9991276200421096,1,0
4456.0,1.558355109681543,0.0,36784.41644890318,0.9995765339375864,1,0
4457.0,1.2400000992884088,0.0,36787.59999900712,0.9996630434512804,1,0
4458.0,1.6719997998325198,0.0,36783.28000200167,0.9995456522283064,1,0
4459.0,2.3324141519397017,0.0,36776.6758584806,0.999366191806538,1,0
4460.0,0.1539964626635992,0.0,36798.46003537336,0.9999581531351456,1,0
4461.0,2.293986551801936,0.0,36777.06013448198,0.9993766340891842,1,0
4462.0,2.2198905360883145,0.0,36777.80109463912,0.9993967688760628,1,0
4463.0,2.8931144281914385,0.0,36771.06885571808,0.9992138276010348,1,0
4464.0,2.0438602224430724,0.0,36779.56139777557,0.9994446032004232,1,0
4465.0,1.4094589853875732,0.0,36785.90541014612,0.9996169948409273,1,0
4466.0,2.001777605636562,0.0,36779.98222394363,0.9994560386941204,1,0
4467.0,2.172638587966503,0.0,36778.273614120335,0.9994096090793568,1,0
4468.0,2.849764672397214,0.0,36771.50235327602,0.9992256074259788,1,0
4469.0,3.701776588786743,0.0,36762.98223411213,0.9989940824486992,1,0
4470.0,1.7612308643856522,0.0,36782.38769135614,0.9995214046564168,1,0
4471.0,0.5504649149324905,0.0,36794.49535085067,0.9998504171426812,1,0
4472.0,2.28945249860044,0.0,36777.105475014,0.9993778661688586,1,0
4473.0,2.3285446115933155,0.0,36776.71455388407,0.9993672433120672,1,0
4474.0,0.8488966893582983,0.0,36791.51103310642,0.9997693215518048,1,0
4475.0,0.5207889748417074,0.0,36794.79211025158,0.9998584812568364,1,0
4476.0,0.8622436822315649,0.0,36791.37756317768,0.9997656946515674,1,0
4477.0,2.7894838972815705,0.0,36772.10516102718,0.9992419880713908,1,0
4478.0,2.716178698217845,0.0,36772.83821301782,0.9992619079624409,1,0
4479.0,2.5769615304570834,0.0,36774.23038469543,0.9992997387145498,1,0
4480.0,1.9763959682532004,0.0,36780.23604031747,0.999462935878192,1,0
