diameter_m,diameter_pdf_per_m,survival_probability
0.28281667802300325,0.002078149528967948,0.00022509403848611367
0.28720631177978284,0.001969089343690202,0.0002162138551854544
0.2916640776023704,0.0018657525791033259,0.00020766910200636606
0.29619103297725535,0.001767838873124482,0.000199447108786235
0.3007882518043099,0.001675063626513663,0.0001915356839510129
0.30545682465154317,0.0015871571756480626,0.00018392309643754752
0.3101978590138097,0.001503864008708797,0.0001765980582987577
0.3150124795755328,0.0014249420230017498,0.0001695497079658629
0.31990182847750637,0.001350161821253807,0.0001627675941428452
0.32486706558783746,0.0012793060448391012,0.00015624166030926446
0.3299093687770939,0.0012121687419971911,0.00014996222980844694
0.335029934197723,0.0011485547692068124,0.0001439199914989357
0.3402299765678068,0.001088279223975213,0.00013810598594792708
0.34551072945922184,0.0010311669073944129,0.00013251159214622136
0.35087344559027134,0.0009770518149022143,0.0001271285147249872
0.3563193971228586,0.0009257766537678221,0.0001219487716553871
0.3618498759642748,0.0008771923858995367,0.0001169646824128215
0.367466194073669,0.0008311577946456812,0.00011216885658824504
0.37316968377327536,0.0007875390743295751,0.00010755418292966621
0.3789616980644718,0.0007462094413254946,0.0001031138187975801
0.3848436109487431,0.0007070487655451636,9.884118001870078e-05
0.3908168177536266,0.0006699432212636354,9.472993112294705e-05
0.3968827354637164,0.0006347849562696493,9.07739759492056e-05
0.40304280305680523,0.0006014717783788001,8.696744860594125e-05
0.40929848184524403,0.0005699068583983287,8.330470477325136e-05
0.415651255822599,0.0005399984486801663,7.978031333346655e-05
0.4221026320156901,0.0005116596164441617,7.638904831788766e-05
0.42865414084209275,0.00048480799109636825,7.312588115771788e-05
0.435307336473189,0.0004593655248079297,6.998597322769937e-05
0.4420637972028532,0.0004352582656586605,6.696466867139827e-05
0.44892512582186056,0.0004124161426859319,6.405748749749933e-05
0.45589294999810615,0.00039077276221407626,6.126011893687347e-05
0.46296892266272655,0.00037026521487231747,5.856841505056791e-05
0.47015472240221323,0.00035083389274029856,5.597838457924115e-05
0.4774520538566129,0.000332422316089714,5.348618702492243e-05
0.48486264812390806,0.0003149769692184491,5.1088126956319944e-05
0.4923882631706739,0.0002984471449000582,4.878064852923442e-05
0.5000306842491092,0.0002827847969964504,4.656033021395221e-05
0.5077917243205401,0.00026794440080538383,4.44238797217999e-05
0.5156732244854966,0.0002538828207368495,4.236812912333777e-05
0.5236770544204653,0.00024055918493372784,4.039003015095302e-05
0.53180511282142,0.00022793476647228788,3.848664967888761e-05
0.5400593278542372,0.0002159728707972192,3.665516537399848e-05
0.5484416576121018,0.00020463872906401637,3.489286151080118e-05
0.5569540905800133,0.00019389939707869597,3.3197124944591193e-05
0.5655986461065005,0.0001837236595411052,3.156544123667229e-05
0.5743773748826584,0.00017408193931349038,2.9995390925945925e-05
0.5832923594286203,0.000164946211450603,2.8484645941333723e-05
0.5923457145875803,0.00015628992174146028,2.7030966149712904e-05
0.6015395880274835,0.00014808790952599047,2.563219603424621e-05
0.6108761607505037,0.00014031633456222,2.4286261498180847e-05
0.6203576476104271,0.00013295260773143244,2.2991166789377327e-05
0.629986297838069,0.0001259753253798826,2.174499154100734e-05
0.6397643955748427,0.00011936420710622441,2.054588792403359e-05
0.6496942604146121,0.0001131000368138196,1.939207790724796e-05
0.6597782479539537,0.00010716460685659183,1.8281850620806553e-05
0.6700187503509587,0.00010154066511607571,1.7213559819351286e-05
0.6804181968927098,9.62118648558344e-05,1.618562144095675e-05
0.6909790545715642,9.116271720749086e-05,1.5196511258282752e-05
0.7017038286703826,8.637854615026707e-05,1.4244762618449486e-05
0.7125950633568408,8.184544585317301e-05,1.332896426828427e-05
0.7236553422869654,7.755024025585507e-05,1.2447758261714874e-05
0.7348872892180384,7.348044477061996e-05,1.1599837946206663e-05
0.7462935686310134,6.962422999431612e-05,1.0783946025257839e-05
0.7578768863625926,6.597038732459665e-05,9.998872694079815e-06
0.7696399902471158,6.250829638062187e-05,9.243453845698249e-06
0.7815856707684091,5.922789413350713e-05,8.516569344814988e-06
0.7937167617217551,5.611964565678713e-05,7.817141366870966e-06
0.8060361408861345,5.3174516411881366e-05,7.144132799847704e-06
0.8185467307069029,5.038394598800319e-05,6.496545706437263e-06
0.8312514989890631,4.773982322018463e-05,5.873419844300534e-06
0.8441534596012985,4.5234462613094026e-05,5.273831242219554e-06
0.8572556731909324,4.286058200211928e-05,4.69689083003276e-06
0.8705612479099865,4.061128138678554e-05,4.141743120321439e-06
0.8840733401525063,3.848002287498389e-05,3.607564939892731e-06
0.8977951553033323,3.646061167971643e-05,3.0935642091781924e-06
0.9117299484984922,3.454717811312193e-05,2.5989787677379476e-06
0.9258810253973955,3.273416052544551e-05,2.123075244128961e-06
0.9402517429670132,3.101628913936219e-05,1.6651479684616464e-06
0.9548455102782294,2.938857073266655e-05,1.2245179260323225e-06
0.969665789314552,2.7846274124806734e-05,8.005317504800337e-07
0.9847160957933774,2.6384916425077344e-05,3.925607549746761e-07
1.0,2.5000250002500026e-05,0.0
