event_sample_id,delta_v_required_mps,delta_v_commanded_mps,delta_v_actual_mps,delta_v_limited
21533,0.0035292188766332367,0.0035292188766332367,0.003453135411317991,False
21544,0.0024541577011387822,0.0024541577011387822,0.0025639534240954848,False
21573,0.001706586003517859,0.001706586003517859,0.0017350880425472898,False
21646,0.0014111262160742726,0.0014111262160742726,0.0014099451823121282,False
21654,0.0020665439908593383,0.0020665439908593383,0.0020623757670151263,False
21656,0.0022280701953401255,0.0022280701953401255,0.0023221368683870444,False
21707,0.0017744564697731305,0.0017744564697731305,0.0017491615008810607,False
21708,0.0023321281782123135,0.0023321281782123135,0.002363111250927816,False
21732,0.0023714405530371355,0.0023714405530371355,0.0024462711690013445,False
21774,0.0016453665490395641,0.0016453665490395641,0.0016184690993457295,False
21781,0.002696685428335525,0.002696685428335525,0.0027042254924885007,False
21832,0.0021729048710222936,0.0021729048710222936,0.0021851314058907484,False
21842,0.002025483057399286,0.002025483057399286,0.0020374399742626214,False
21849,0.002137488854228501,0.002137488854228501,0.0021455726840656324,False
21877,0.0013667675705928174,0.0013667675705928174,0.0013486766097009122,False
21970,0.0027704990696214076,0.0027704990696214076,0.002846740401035969,False
21971,0.00224254535543314,0.00224254535543314,0.0022330591680509056,False
22079,0.0019697182406890053,0.0019697182406890053,0.0019752205901673093,False
22080,0.0014374710611952774,0.0014374710611952774,0.0014288328662863071,False
22108,0.0018971555692922446,0.0018971555692922446,0.0018557340749735822,False
22110,0.0017133391142978324,0.0017133391142978324,0.0016619116815106603,False
22116,0.002827448322218212,0.002827448322218212,0.002805673235391984,False
22221,0.0012082017385340144,0.0012082017385340144,0.001204378633530839,False
22244,0.0022619633055622444,0.0022619633055622444,0.0021803067840166774,False
22278,0.0016244521221912616,0.0016244521221912616,0.0016098742969906108,False
22297,0.0028653280644212195,0.0028653280644212195,0.0029504238200072875,False
22319,0.0014730131345489757,0.0014730131345489757,0.001496743171615683,False
22387,0.0017494348509891925,0.0017494348509891925,0.001723305348423415,False
22444,0.0032280876950791116,0.0032280876950791116,0.0031350432689158823,False
22451,0.0014164759357655475,0.0014164759357655475,0.0014593916005993923,False
22481,0.002649607339409387,0.002649607339409387,0.0026943148967380815,False
22563,0.001922679197329522,0.001922679197329522,0.0019208747362903587,False
22586,0.0014297361532734508,0.0014297361532734508,0.0014196599590718447,False
22624,0.0028680911690727798,0.0028680911690727798,0.002954486548019133,False
22646,0.002805651459504446,0.002805651459504446,0.0028651298167170817,False
22701,0.0025342283899120873,0.0025342283899120873,0.002550243720351094,False
22737,0.0010849862213889393,0.0010849862213889393,0.001078777057120895,False
22739,0.0028569791113275574,0.0028569791113275574,0.002891789230030943,False
22754,0.0024522751161442044,0.0024522751161442044,0.0024101731421464047,False
22813,0.0021333741170611437,0.0021333741170611437,0.0020985149660301006,False
22848,0.0017991874869424341,0.0017991874869424341,0.001751042329676148,False
22856,0.0035688896264615784,0.0035688896264615784,0.0035555471809609568,False
22868,0.001470636412537871,0.001470636412537871,0.0014416832199187345,False
22874,0.002149281216209168,0.002149281216209168,0.002111948387352018,False
22875,0.002358670553317899,0.002358670553317899,0.0023342226602191536,False
22905,0.001139114280635463,0.001139114280635463,0.0011390583940084343,False
22908,0.00326413955621418,0.00326413955621418,0.0033367354319268935,False
22922,0.002011419819717709,0.002011419819717709,0.002076198878382606,False
22948,0.001568052187031123,0.001568052187031123,0.0015437661918812965,False
22960,0.0033483754391618052,0.0033483754391618052,0.003372319868712741,False
23033,0.0024192197527243384,0.0024192197527243384,0.002461706527777657,False
23119,0.0018500088778988203,0.0018500088778988203,0.0018383873247096883,False
23173,0.0017478602135509065,0.0017478602135509065,0.0017339428778318205,False
23215,0.0025444696508704324,0.0025444696508704324,0.0025052379902942186,False
23221,0.0022593859763091455,0.0022593859763091455,0.002264119787469839,False
23231,0.0027549448063973175,0.0027549448063973175,0.0026757722484740246,False
23247,0.003336082459122576,0.003336082459122576,0.0032480831398605872,False
23322,0.0012941381732041052,0.0012941381732041052,0.0013289199984697984,False
23326,0.0031276123502356687,0.0031276123502356687,0.003179551959702948,False
23346,0.003471389696106102,0.003471389696106102,0.0034365697738520645,False
23349,0.002109581249944433,0.002109581249944433,0.0021952104064200516,False
23353,0.0024773477845779885,0.0024773477845779885,0.0024669216932758265,False
23372,0.0027124093767634896,0.0027124093767634896,0.002710348033673705,False
23407,0.0028959374747446406,0.0028959374747446406,0.002943860396653304,False
23425,0.0033291951491389612,0.0033291951491389612,0.003232614387220525,False
23459,0.0015802631890082452,0.0015802631890082452,0.001530791996904014,False
23469,0.0018212266466584213,0.0018212266466584213,0.0018710694009411932,False
23491,0.0034069661366103333,0.0034069661366103333,0.003363270156205328,False
23493,0.0016515373281506707,0.0016515373281506707,0.0016209920419727002,False
23534,0.0019170054573184768,0.0019170054573184768,0.0019269485867307666,False
23578,0.0014228729023120874,0.0014228729023120874,0.0014336212859605913,False
23628,0.0015839963623141004,0.0015839963623141004,0.0015735916559818932,False
23657,0.0018858318442919564,0.0018858318442919564,0.0018766278951428633,False
23680,0.0033456302803175865,0.0033456302803175865,0.003258639999152995,False
23742,0.002191057830401307,0.002191057830401307,0.0022662180073163866,False
23768,0.0021891351363279594,0.0021891351363279594,0.002171333743966788,False
23818,0.003189486484657298,0.003189486484657298,0.003255443423939035,False
23837,0.001774531131960927,0.001774531131960927,0.001811069064948098,False
23851,0.0019039164169069127,0.0019039164169069127,0.0019100452377389934,False
23860,0.0019998902280181554,0.0019998902280181554,0.0020469889966509476,False
23891,0.0017104156547536613,0.0017104156547536613,0.0017041301504536078,False
23954,0.0019530378473765102,0.0019530378473765102,0.001998398709971463,False
23985,0.0011826231701853613,0.0011826231701853613,0.0011641187204756917,False
24000,0.0013482250736816185,0.0013482250736816185,0.0013488408716435122,False
24043,0.0018564844307005543,0.0018564844307005543,0.0018184153797577928,False
24149,0.0031595410738359197,0.0031595410738359197,0.0031012538750305645,False
24169,0.0015382083166883486,0.0015382083166883486,0.0015592998213237405,False
24171,0.00161572090867351,0.00161572090867351,0.0016156584302779709,False
24207,0.0033549297040554853,0.0033549297040554853,0.0033040903079049697,False
24214,0.0015578655666521539,0.0015578655666521539,0.0015331764251550655,False
24240,0.0025245896819698853,0.0025245896819698853,0.002517353740624546,False
24331,0.0017100082685231352,0.0017100082685231352,0.0017126008352504134,False
24436,0.0016342118345162244,0.0016342118345162244,0.0016339860772053604,False
24476,0.002187349878862394,0.002187349878862394,0.002244230734512824,False
24478,0.0017039306184605861,0.0017039306184605861,0.0016993877798609943,False
24518,0.0027949181509159026,0.0027949181509159026,0.002770330175600651,False
24562,0.002412481348197346,0.002412481348197346,0.0024635938253409055,False
24583,0.0032213165489227116,0.0032213165489227116,0.0032506653246413683,False
24588,0.002677420319181702,0.002677420319181702,0.0026584683456937624,False
24648,0.001501199457488592,0.001501199457488592,0.0015252033236549032,False
24660,0.0028623129141245865,0.0028623129141245865,0.0029066350283945283,False
24674,0.0014720844962026755,0.0014720844962026755,0.001452573695340628,False
24690,0.002100314141384225,0.002100314141384225,0.00214717543157317,False
24749,0.003651063086279723,0.003651063086279723,0.003701474828268798,False
24755,0.002955751365166638,0.002955751365166638,0.0028859931217699096,False
24762,0.0021586442128947443,0.0021586442128947443,0.0021217475982415815,False
24765,0.0010518583182730639,0.0010518583182730639,0.0010485715166525943,False
24770,0.0011737300429935447,0.0011737300429935447,0.0011693437170490378,False
24783,0.001989784758935593,0.001989784758935593,0.0019240457456776339,False
24797,0.001329487090649042,0.001329487090649042,0.001311461083138951,False
24824,0.0019321061779903333,0.0019321061779903333,0.0019683800538025545,False
24829,0.0031201113223275527,0.0031201113223275527,0.0031603199426480356,False
24841,0.0025736754721360495,0.0025736754721360495,0.002598362559147371,False
24842,0.0023854746847846277,0.0023854746847846277,0.00232262774237595,False
24860,0.002156880941434923,0.002156880941434923,0.0022381426783056376,False
24890,0.0035233458060565815,0.0035233458060565815,0.0035899912515432323,False
24927,0.003262398667274069,0.003262398667274069,0.0032462470966211636,False
24929,0.0018486445402911824,0.0018486445402911824,0.0017896309762019554,False
24931,0.002608301699740422,0.002608301699740422,0.0026158549929548814,False
24972,0.0013764711945217789,0.0013764711945217789,0.00130398007768133,False
25001,0.001957408294357803,0.001957408294357803,0.0019358268277475804,False
25027,0.00219772080001222,0.00219772080001222,0.0021671809948161304,False
25032,0.0015537787274942615,0.0015537787274942615,0.0015565333635401343,False
25036,0.0015988339507020809,0.0015988339507020809,0.001656667772314436,False
25090,0.001334747934860793,0.001334747934860793,0.0013227510485537524,False
25093,0.001152721996416737,0.001152721996416737,0.0011335261956778053,False
25095,0.002319040384226728,0.002319040384226728,0.002356949683026255,False
25126,0.002175315380271947,0.002175315380271947,0.0022226368275289083,False
25144,0.0015805655852315437,0.0015805655852315437,0.0015724246822149375,False
25242,0.004239678792909619,0.004239678792909619,0.0042506834164239655,False
25303,0.002733826168888752,0.002733826168888752,0.0027444480519702536,False
25304,0.0028212623794147997,0.0028212623794147997,0.0027924815653362404,False
25335,0.002771658535452878,0.002771658535452878,0.0028093163712106972,False
25338,0.0016692531189408401,0.0016692531189408401,0.0016286410673102274,False
25370,0.001571210227674908,0.001571210227674908,0.0015892883856651187,False
25371,0.002204167389134051,0.002204167389134051,0.0021861790653106444,False
25469,0.0013677369315088024,0.0013677369315088024,0.0013758331014731109,False
25508,0.0012224580092565808,0.0012224580092565808,0.0012513376377957684,False
25590,0.001178563684035469,0.001178563684035469,0.0011771760929914364,False
25606,0.00107904098810776,0.00107904098810776,0.0010862358630315265,False
25645,0.0013482652299332645,0.0013482652299332645,0.0013215342412095303,False
25652,0.0018966397785139745,0.0018966397785139745,0.0019134680872787831,False
25657,0.0018786539158298047,0.0018786539158298047,0.001857484255659157,False
25677,0.003036476707927615,0.003036476707927615,0.003082479815451572,False
25689,0.0027944376694279613,0.0027944376694279613,0.0029327059578131208,False
25780,0.002046668465675166,0.002046668465675166,0.00200483695442609,False
25789,0.0026956432804536544,0.0026956432804536544,0.0026594023088288613,False
25831,0.0013372909184438877,0.0013372909184438877,0.0013506801007827232,False
25836,0.0018826964430992993,0.0018826964430992993,0.0018609368150017767,False
25848,0.0017718424520276593,0.0017718424520276593,0.0017953073166916604,False
25872,0.001795704495487867,0.001795704495487867,0.0017898599261175158,False
25874,0.0012346020520788107,0.0012346020520788107,0.0012237646692850037,False
25892,0.0017690845639614743,0.0017690845639614743,0.0017855137078394022,False
25963,0.0024958890818535446,0.0024958890818535446,0.0024792718086060956,False
25977,0.002133593827920156,0.002133593827920156,0.002229976373394209,False
26058,0.0017306253651248038,0.0017306253651248038,0.0017262069940545553,False
26067,0.0025630827372703498,0.0025630827372703498,0.0025517985305071322,False
26175,0.002626538584610749,0.002626538584610749,0.0025908996371986565,False
26213,0.001816878612960874,0.001816878612960874,0.0018143386062330327,False
26246,0.0028427439934320116,0.0028427439934320116,0.002858637550888008,False
26253,0.0036040038435369904,0.0036040038435369904,0.003616326871911614,False
26260,0.0014208395526302156,0.0014208395526302156,0.0014238870782134466,False
26268,0.0019323969220874397,0.0019323969220874397,0.002010424419852899,False
26270,0.0012960714021337816,0.0012960714021337816,0.0013081797144835086,False
26300,0.0015280664072595217,0.0015280664072595217,0.0015863923507887627,False
26311,0.002711668446964442,0.002711668446964442,0.0026518779309052647,False
26325,0.002010097078462942,0.002010097078462942,0.001996970433189718,False
26358,0.0020200336986985444,0.0020200336986985444,0.001980698012252144,False
26380,0.0016854273565978142,0.0016854273565978142,0.0016922093590522828,False
26385,0.0021333328688724084,0.0021333328688724084,0.0021115810765126174,False
26416,0.0022176978544859887,0.0022176978544859887,0.0022293054950211083,False
26519,0.0029619057569855063,0.0029619057569855063,0.0029517837673129605,False
26531,0.004353538911591629,0.004353538911591629,0.004316098065937545,False
26586,0.0031858956776956242,0.0031858956776956242,0.0033012910919307608,False
26598,0.0024897825786127335,0.0024897825786127335,0.002546150045799303,False
26628,0.0022711566719695406,0.0022711566719695406,0.0022188756553888633,False
26650,0.002503538810723929,0.002503538810723929,0.0025226124266267925,False
26685,0.001715219459908605,0.001715219459908605,0.0016922147077456692,False
26687,0.0013875400869066807,0.0013875400869066807,0.0013900022887661176,False
26693,0.0030200691422594223,0.0030200691422594223,0.0030500793540579963,False
26721,0.003284484603283761,0.003284484603283761,0.003310531943498355,False
26740,0.0012179381128397662,0.0012179381128397662,0.0012369292959121879,False
26770,0.003416445162649193,0.003416445162649193,0.00341270829430572,False
26776,0.002410220504679339,0.002410220504679339,0.0023906375605440714,False
26797,0.002369790234063687,0.002369790234063687,0.002298439383617878,False
26800,0.0020255014441390674,0.0020255014441390674,0.001941203939270225,False
26828,0.0018875906200453002,0.0018875906200453002,0.0019057889540476448,False
26830,0.0016203447607624378,0.0016203447607624378,0.0017150116177428395,False
26845,0.003140503359900099,0.003140503359900099,0.0033080324889135605,False
26848,0.0017453647830480482,0.0017453647830480482,0.0018075303060627814,False
26853,0.00295750422270342,0.00295750422270342,0.0028750371030906046,False
26864,0.0033139405338108692,0.0033139405338108692,0.0032845025255657076,False
26923,0.001326240939583706,0.001326240939583706,0.0013423955858797322,False
26937,0.00290192699772685,0.00290192699772685,0.0029439910261356925,False
26977,0.0028704837982223177,0.0028704837982223177,0.0029959223946504857,False
27038,0.0025630452445389758,0.0025630452445389758,0.002672353225720072,False
27039,0.0019118053198486633,0.0019118053198486633,0.0018748201578233,False
27056,0.00259999468353942,0.00259999468353942,0.0025936428794117766,False
27081,0.0021511105593313706,0.0021511105593313706,0.0021282351871871495,False
27085,0.0034192803452822063,0.0034192803452822063,0.0034123281305833888,False
27104,0.00189211492788386,0.00189211492788386,0.0019200425706944926,False
27142,0.002799692020300356,0.002799692020300356,0.002762390726325671,False
27167,0.0016664807189277968,0.0016664807189277968,0.0016464306441390578,False
27210,0.001993781568163454,0.001993781568163454,0.002086831192591093,False
27250,0.0022550832719286534,0.0022550832719286534,0.0022968384732553076,False
27258,0.0014475535083829556,0.0014475535083829556,0.0014856558040218573,False
27266,0.0025021619916864852,0.0025021619916864852,0.002488683564852932,False
27290,0.002794955925894043,0.002794955925894043,0.0027442485537813714,False
27332,0.0019882605582550476,0.0019882605582550476,0.0019682803071683205,False
27343,0.004067740952103392,0.004067740952103392,0.004227727918928654,False
27406,0.0025615489472282987,0.0025615489472282987,0.0025351829343314178,False
27459,0.0026839563436840777,0.0026839563436840777,0.0025918277064447296,False
27468,0.004152915109466714,0.004152915109466714,0.004075741137926346,False
27489,0.0032223070661180162,0.0032223070661180162,0.0031877792990459243,False
27523,0.0021935367070067846,0.0021935367070067846,0.0021639818490167403,False
27525,0.0018154454399191959,0.0018154454399191959,0.0018306692577869828,False
27565,0.0024765559882300786,0.0024765559882300786,0.0023496343592155932,False
27610,0.0016375480637458451,0.0016375480637458451,0.0016653931019350028,False
27629,0.001730375950137947,0.001730375950137947,0.0017256367261327594,False
27656,0.0020505658316609054,0.0020505658316609054,0.0020250959427501156,False
27707,0.0018421648311293692,0.0018421648311293692,0.0018416506600717616,False
27714,0.003386368422350686,0.003386368422350686,0.003298402180694831,False
27744,0.002251598860293854,0.002251598860293854,0.0022653469846933357,False
27762,0.0014757995074219917,0.0014757995074219917,0.001492549267262137,False
27787,0.0014343015149720076,0.0014343015149720076,0.0014561124385349112,False
27826,0.0013686878579831773,0.0013686878579831773,0.0014109312211808786,False
27827,0.003315331316952037,0.003315331316952037,0.0033610616817978567,False
27861,0.0033244613196616677,0.0033244613196616677,0.003430629266636311,False
27912,0.0029659208709952767,0.0029659208709952767,0.0030858442524416708,False
27950,0.0033455983726972706,0.0033455983726972706,0.003276513064777295,False
27979,0.0024493757864217465,0.0024493757864217465,0.0023426940099900216,False
28027,0.0030051791643768244,0.0030051791643768244,0.00309360650377011,False
28040,0.0017615331744806014,0.0017615331744806014,0.0017509758152860061,False
28043,0.002590456215099546,0.002590456215099546,0.002687656338801112,False
28070,0.0036203354389024683,0.0036203354389024683,0.003638218642973592,False
28080,0.0028064299306094203,0.0028064299306094203,0.0027816716083506037,False
28089,0.0015680327103569053,0.0015680327103569053,0.0015761672817668606,False
28152,0.002626482875588388,0.002626482875588388,0.002709424212873016,False
28191,0.001508860574978002,0.001508860574978002,0.0014879123558702353,False
28203,0.00286997080809922,0.00286997080809922,0.0026847596077116,False
28217,0.0015586067618261255,0.0015586067618261255,0.0015862855891019747,False
28288,0.0017244067540862743,0.0017244067540862743,0.0017255419886998621,False
28304,0.0016097145017185818,0.0016097145017185818,0.0016435916561599226,False
28334,0.0018810382767297765,0.0018810382767297765,0.0019219079895795904,False
28429,0.003566437042484703,0.003566437042484703,0.0036140249754171524,False
28431,0.0018280152837306257,0.0018280152837306257,0.0017977987578313634,False
28443,0.002320870504460781,0.002320870504460781,0.0023683528495992557,False
28480,0.0022814973505407457,0.0022814973505407457,0.0022665011590659286,False
28508,0.0026068771849660746,0.0026068771849660746,0.002676370235549693,False
28587,0.002376189821661562,0.002376189821661562,0.0023712852034948463,False
28601,0.002270466622979234,0.002270466622979234,0.00229695534727158,False
28618,0.0030654407318450524,0.0030654407318450524,0.0031915774459083976,False
28733,0.0018834391455913322,0.0018834391455913322,0.0018882255095538229,False
28739,0.001470890546536162,0.001470890546536162,0.0014952290087432226,False
28746,0.001631291882866757,0.001631291882866757,0.0016203660370423395,False
28749,0.0032009159648022823,0.0032009159648022823,0.0031564410559262045,False
28771,0.0025285186020545707,0.0025285186020545707,0.0026296325246766617,False
28780,0.00276080623427054,0.00276080623427054,0.0027617035387439252,False
28862,0.0022861327120469793,0.0022861327120469793,0.002243337253017762,False
28872,0.0024233616544694467,0.0024233616544694467,0.002400718696918196,False
28899,0.0025579460252523607,0.0025579460252523607,0.002592118952077112,False
28948,0.0019875953616670912,0.0019875953616670912,0.002040643142312394,False
28953,0.0014567099735393037,0.0014567099735393037,0.0013908678752546245,False
28995,0.0016987962382754324,0.0016987962382754324,0.0016866919668472216,False
29000,0.0018321548866399536,0.0018321548866399536,0.001859067811518834,False
29022,0.0017228727671199505,0.0017228727671199505,0.0017860973866118356,False
29114,0.0013958044050874031,0.0013958044050874031,0.0014003762890050632,False
29124,0.0029113439818958605,0.0029113439818958605,0.002860612731945032,False
29140,0.0032719960324389353,0.0032719960324389353,0.0032246052603806157,False
29147,0.002120519949546286,0.002120519949546286,0.002145707732584198,False
29196,0.0013740013518346499,0.0013740013518346499,0.0014252063832322632,False
29251,0.0025303467056748386,0.0025303467056748386,0.0025752280719536277,False
29253,0.0029611030402249654,0.0029611030402249654,0.0028597550760625203,False
29353,0.0014395052549858913,0.0014395052549858913,0.0014472865660920902,False
29397,0.001925120152930088,0.001925120152930088,0.0019343564082101893,False
29440,0.0019255870514486935,0.0019255870514486935,0.001922651327665312,False
29489,0.001758961728415075,0.001758961728415075,0.0017714725070614489,False
29539,0.0028883003712970967,0.0028883003712970967,0.002939201134483517,False
29542,0.0030001358389986467,0.0030001358389986467,0.0029202416244098373,False
29565,0.0014970964234776356,0.0014970964234776356,0.0014859547148386928,False
29578,0.0039473799642642405,0.0039473799642642405,0.003973077937771796,False
29589,0.0019875626082695446,0.0019875626082695446,0.001972963917226396,False
29600,0.0019122420012630155,0.0019122420012630155,0.001907192332698556,False
29609,0.001170036069046509,0.001170036069046509,0.0011699830856372114,False
29620,0.004155753135294029,0.004155753135294029,0.004102038965803011,False
29699,0.0018983257355024315,0.0018983257355024315,0.0019092304033885414,False
29719,0.0031033748594618354,0.0031033748594618354,0.003134062822492171,False
29724,0.0028314573034741546,0.0028314573034741546,0.0029104089439746135,False
29744,0.001928554695755869,0.001928554695755869,0.0019005720370403687,False
29745,0.001504467609608714,0.001504467609608714,0.001453954303672371,False
29785,0.0034689800399226047,0.0034689800399226047,0.0033939219917809437,False
29789,0.002522126609043591,0.002522126609043591,0.0025202682126955777,False
29804,0.0025233327640460145,0.0025233327640460145,0.002564801013121927,False
29875,0.0022969786459781714,0.0022969786459781714,0.00229256513406757,False
29878,0.0016730459657038309,0.0016730459657038309,0.0017043548744759098,False
29889,0.0013682599961244307,0.0013682599961244307,0.0013784956161809545,False
29894,0.0015739808758181927,0.0015739808758181927,0.0015575966786652664,False
29895,0.0029940261199193348,0.0029940261199193348,0.002949923290098232,False
29915,0.0027521940907819314,0.0027521940907819314,0.002813673058458787,False
29962,0.0017280162906232726,0.0017280162906232726,0.0016983895096261382,False
30003,0.0036701142427800625,0.0036701142427800625,0.0036351103530019935,False
30024,0.001967610952516689,0.001967610952516689,0.001973933328859344,False
30032,0.002189230779947097,0.002189230779947097,0.002203251131144745,False
30034,0.001440841440863565,0.001440841440863565,0.0014139926748024327,False
30062,0.0017019185293138863,0.0017019185293138863,0.0016755697561795097,False
30078,0.0022404501375865755,0.0022404501375865755,0.0022323634983041052,False
30106,0.0020806501817584584,0.0020806501817584584,0.0020291922952735625,False
30153,0.003256036409071066,0.003256036409071066,0.003286854565081992,False
30169,0.002741611046785048,0.002741611046785048,0.002842491770675617,False
30178,0.0033815656871339687,0.0033815656871339687,0.0033225538775095414,False
30181,0.0028690664543420956,0.0028690664543420956,0.002830044266219219,False
30244,0.0025126616188268025,0.0025126616188268025,0.0025262914063745195,False
30249,0.0015626389546962668,0.0015626389546962668,0.0015667321721680792,False
30255,0.0038197245509524022,0.0038197245509524022,0.0037739476709964417,False
30332,0.0016448248489171538,0.0016448248489171538,0.0017070944694579134,False
30381,0.0015258131791614133,0.0015258131791614133,0.0015485363396462962,False
30414,0.001735628823393747,0.001735628823393747,0.001690381469654462,False
30436,0.003910754516249829,0.003910754516249829,0.003897298583319588,False
30438,0.00356070711281145,0.00356070711281145,0.0036055529988878766,False
30463,0.0036775533401985257,0.0036775533401985257,0.003757376254911579,False
30471,0.0013757682079476548,0.0013757682079476548,0.001363148024383963,False
30494,0.0024737466098143095,0.0024737466098143095,0.0024778645324077257,False
30507,0.0022977063406184155,0.0022977063406184155,0.002224334498374522,False
30516,0.0016952929814568205,0.0016952929814568205,0.001714809979801939,False
30570,0.0030564186692172493,0.0030564186692172493,0.0029924759963797726,False
30571,0.002551166200132291,0.002551166200132291,0.0025785495106850844,False
30640,0.0022121220427980324,0.0022121220427980324,0.0021782757735610034,False
30661,0.001403505302613106,0.001403505302613106,0.0013854143356343421,False
30668,0.0016203165921873138,0.0016203165921873138,0.001559055881954728,False
30681,0.001956945938476936,0.001956945938476936,0.0019044116834542992,False
30689,0.0035063900946019923,0.0035063900946019923,0.0034121134933549077,False
30697,0.0030419250316335925,0.0030419250316335925,0.0029422995308247893,False
30737,0.0032878642873327584,0.0032878642873327584,0.003365295710541824,False
30758,0.0011778378035150446,0.0011778378035150446,0.0011716160411916821,False
30771,0.0030760606301845476,0.0030760606301845476,0.0030397288292888973,False
30836,0.0015132976271379505,0.0015132976271379505,0.0014583530834963855,False
30851,0.0021455739613235442,0.0021455739613235442,0.0021112766041713653,False
30865,0.0014241434040021983,0.0014241434040021983,0.00143791008000291,False
30890,0.0015511321201534328,0.0015511321201534328,0.0015687201849663684,False
30964,0.001682409118887681,0.001682409118887681,0.0016750964143344158,False
31034,0.0014031934641109054,0.0014031934641109054,0.0013928312145986702,False
31074,0.004191384241289733,0.004191384241289733,0.0040536438501972165,False
31090,0.0020148654819977466,0.0020148654819977466,0.002033087435942398,False
31137,0.002832916639556351,0.002832916639556351,0.0028190943810037345,False
31144,0.0012701600204002917,0.0012701600204002917,0.0012380902098369996,False
31160,0.003660526828363942,0.003660526828363942,0.0037408803537596984,False
31194,0.0021575428926380565,0.0021575428926380565,0.002170472153642595,False
31235,0.002452652872663796,0.002452652872663796,0.0024058132983950844,False
31248,0.0014253524942073829,0.0014253524942073829,0.0014240617825713165,False
31293,0.0029468538217109117,0.0029468538217109117,0.0029849423930485893,False
31330,0.002795256253084487,0.002795256253084487,0.002898008361587014,False
31349,0.003944028498780028,0.003944028498780028,0.004030411776083127,False
31353,0.0021277657789899257,0.0021277657789899257,0.0021756664170716903,False
31365,0.0015623086381208221,0.0015623086381208221,0.0015806093821473053,False
31373,0.002611550888658051,0.002611550888658051,0.0025865772201271505,False
31419,0.001755521198727768,0.001755521198727768,0.0017474601496155588,False
31429,0.002323940831206794,0.002323940831206794,0.002330384894683758,False
31449,0.0013436508468832238,0.0013436508468832238,0.0013700474013073314,False
31451,0.002875549076102489,0.002875549076102489,0.0028322781668324555,False
31457,0.0027658431448046488,0.0027658431448046488,0.002801978270378879,False
31460,0.0016185160649165944,0.0016185160649165944,0.0017009930551581266,False
31464,0.003509304073834676,0.003509304073834676,0.0035760982410816067,False
31527,0.001802295578081084,0.001802295578081084,0.0017850356187816402,False
31532,0.0030393684388151172,0.0030393684388151172,0.0030861435779216888,False
31567,0.0024616919367337216,0.0024616919367337216,0.0024255674793248272,False
31649,0.0018092101320829083,0.0018092101320829083,0.0018117640346811182,False
31681,0.001958660303281749,0.001958660303281749,0.001978380206199737,False
31684,0.0029104782127628943,0.0029104782127628943,0.002941616289394299,False
31745,0.0018522981804025697,0.0018522981804025697,0.0018783809836959461,False
31776,0.0028400234929922804,0.0028400234929922804,0.0027079015643150053,False
31787,0.0012084714754627152,0.0012084714754627152,0.00120382070631676,False
31798,0.0022200746995192826,0.0022200746995192826,0.002238343852782527,False
31833,0.0015473926073232196,0.0015473926073232196,0.0015275885620386431,False
31846,0.0019050913337011878,0.0019050913337011878,0.0019094121225607253,False
31849,0.0017225991280747823,0.0017225991280747823,0.001631284342136336,False
31866,0.001224386418782422,0.001224386418782422,0.001199167020427755,False
31874,0.0016335361970010115,0.0016335361970010115,0.0015882518574935154,False
31888,0.0018509911748406042,0.0018509911748406042,0.0018741405541835281,False
31896,0.003411198685148322,0.003411198685148322,0.0034842065170694733,False
31907,0.0033248192917952014,0.0033248192917952014,0.0033238233530606077,False
31920,0.002401025091784406,0.002401025091784406,0.0024353892312365304,False
31939,0.0023130604019525086,0.0023130604019525086,0.002268768652331236,False
31951,0.003323802864004846,0.003323802864004846,0.003277973049565691,False
31969,0.001432272446257836,0.001432272446257836,0.0014171908760855668,False
31987,0.0018337824962863386,0.0018337824962863386,0.0018572177869954712,False
32075,0.0014141962336454907,0.0014141962336454907,0.0013451425078052285,False
32097,0.0010518372655118615,0.0010518372655118615,0.0010692250868928246,False
32180,0.0020118750190418816,0.0020118750190418816,0.0020233793213673547,False
32187,0.0018444050115343778,0.0018444050115343778,0.001828551185458838,False
32198,0.0011234270554408836,0.0011234270554408836,0.0011544003432967422,False
32227,0.0016667711626173595,0.0016667711626173595,0.0016757932667694193,False
32251,0.002056881088092957,0.002056881088092957,0.002063427464955596,False
32252,0.003054070205464021,0.003054070205464021,0.00310612944133523,False
32255,0.0024633701685831035,0.0024633701685831035,0.002441934245593584,False
32257,0.0023878873982380033,0.0023878873982380033,0.00235949597888737,False
32279,0.002678918316699497,0.002678918316699497,0.002692808062656623,False
32316,0.00294936416814134,0.00294936416814134,0.0029275584770480038,False
32358,0.0031983361165116254,0.0031983361165116254,0.003249888192572714,False
32362,0.0027597559759794488,0.0027597559759794488,0.0027041086236943923,False
32382,0.0017727005047448662,0.0017727005047448662,0.0018017877021096313,False
32397,0.0014435403051066308,0.0014435403051066308,0.0014367024566401378,False
32425,0.0023506275607750554,0.0023506275607750554,0.002353211226813079,False
32457,0.004018803701058527,0.004018803701058527,0.003925610514323348,False
32491,0.0028131222634984925,0.0028131222634984925,0.0029278721580675163,False
32495,0.0033034718695213305,0.0033034718695213305,0.0033024261534624847,False
32507,0.002748638028227911,0.002748638028227911,0.002745903231754241,False
32522,0.001663162391127044,0.001663162391127044,0.001687242786749283,False
32577,0.002164460198449219,0.002164460198449219,0.0022041996695295863,False
32580,0.002457905892574492,0.002457905892574492,0.002451257670788295,False
32600,0.0026422805490278855,0.0026422805490278855,0.0027407034392502357,False
