latitude_deg,longitude_deg,area_weight,availability1,availability2,mean_multiplicity,max_gap_time_min,max_double_gap_time_min
15.871045198127,77.1138360007,0.0013679890560875513,1.0,1.0,2.5520833333333335,0.0,0.0
15.871045198127,79.17075400105,0.0013679890560875513,1.0,1.0,2.5694444444444446,0.0,0.0
15.871045198127,81.2276720014,0.0013679890560875513,1.0,1.0,2.5868055555555554,0.0,0.0
15.871045198127,83.284590001751,0.0013679890560875513,1.0,1.0,2.5729166666666665,0.0,0.0
15.871045198127,85.341508002101,0.0013679890560875513,1.0,1.0,2.545138888888889,0.0,0.0
15.871045198127,87.398426002451,0.0013679890560875513,1.0,1.0,2.5729166666666665,0.0,0.0
15.871045198127,89.455344002801,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
15.871045198127,91.512262003151,0.0013679890560875513,1.0,1.0,2.548611111111111,0.0,0.0
15.871045198127,93.569180003501,0.0013679890560875513,1.0,1.0,2.5833333333333335,0.0,0.0
15.871045198127,95.626098003851,0.0013679890560875513,1.0,1.0,2.5590277777777777,0.0,0.0
15.871045198127,97.683016004201,0.0013679890560875513,1.0,1.0,2.5590277777777777,0.0,0.0
15.871045198127,99.739934004551,0.0013679890560875513,1.0,1.0,2.5659722222222223,0.0,0.0
15.871045198127,101.796852004902,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
15.871045198127,103.853770005252,0.0013679890560875513,1.0,1.0,2.5625,0.0,0.0
15.871045198127,105.910688005602,0.0013679890560875513,1.0,1.0,2.5520833333333335,0.0,0.0
15.871045198127,107.967606005952,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
15.871045198127,110.024524006302,0.0013679890560875513,1.0,1.0,2.5729166666666665,0.0,0.0
15.871045198127,112.081442006652,0.0013679890560875513,1.0,1.0,2.5555555555555554,0.0,0.0
15.871045198127,114.138360007002,0.0013679890560875513,1.0,1.0,2.579861111111111,0.0,0.0
15.871045198127,116.195278007352,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
15.871045198127,118.252196007702,0.0013679890560875513,1.0,1.0,2.5381944444444446,0.0,0.0
15.871045198127,120.309114008052,0.0013679890560875513,1.0,1.0,2.576388888888889,0.0,0.0
15.871045198127,122.366032008403,0.0013679890560875513,1.0,1.0,2.5729166666666665,0.0,0.0
15.871045198127,124.422950008753,0.0013679890560875513,1.0,1.0,2.5659722222222223,0.0,0.0
15.871045198127,126.479868009103,0.0013679890560875513,1.0,1.0,2.5659722222222223,0.0,0.0
15.871045198127,128.536786009453,0.0013679890560875513,1.0,1.0,2.576388888888889,0.0,0.0
15.871045198127,130.593704009803,0.0013679890560875513,1.0,1.0,2.5625,0.0,0.0
15.871045198127,132.650622010153,0.0013679890560875513,1.0,1.0,2.5972222222222223,0.0,0.0
15.871045198127,134.707540010503,0.0013679890560875513,1.0,1.0,2.579861111111111,0.0,0.0
15.871045198127,135.0,0.0013679890560875513,1.0,1.0,2.5694444444444446,0.0,0.0
17.849552731148,73.0,0.0013679890560875513,1.0,1.0,2.6041666666666665,0.0,0.0
