time_seconds,left_plane,right_plane,kappa,feasible_count,maximum_distance_km,total_distance_km,matching_method
2760.0,4,5,45,46,930.3960459500801,32032.969774314577,cyclic_shift
2760.0,5,6,45,46,931.2587790177722,32032.96977439649,cyclic_shift
2760.0,6,7,45,46,930.8617961101234,32032.969774348836,cyclic_shift
2760.0,7,8,45,46,929.8288314308151,32032.969774296453,cyclic_shift
2760.0,8,9,45,46,931.111125406768,32032.969774376415,cyclic_shift
2760.0,9,10,45,46,931.1340959586526,32032.96977437939,cyclic_shift
2760.0,10,11,45,46,929.8976820110397,32032.96977429752,cyclic_shift
2760.0,11,12,45,46,930.8235193951987,32032.969774345234,cyclic_shift
2760.0,12,13,45,46,931.2664366221373,32032.96977439757,cyclic_shift
2760.0,13,14,45,46,930.4496175177707,32032.969774317557,cyclic_shift
2760.0,14,15,45,46,930.3960459500801,32032.96977431465,cyclic_shift
2760.0,15,16,45,46,931.2587790177728,32032.969774396483,cyclic_shift
2760.0,16,17,45,46,930.861796110118,32032.969774348778,cyclic_shift
2760.0,17,18,45,46,929.8288314308151,32032.969774296467,cyclic_shift
2760.0,18,19,45,46,931.1111254067678,32032.969774376426,cyclic_shift
2760.0,19,20,45,46,931.1340959586528,32032.969774379344,cyclic_shift
2760.0,20,21,45,46,929.8976820110408,32032.969774297548,cyclic_shift
2760.0,21,22,45,46,930.8235193951945,32032.969774345147,cyclic_shift
2760.0,22,23,45,46,931.2664366221396,32032.96977439769,cyclic_shift
2760.0,23,24,45,46,930.4496175177715,32032.969774317593,cyclic_shift
2760.0,24,25,45,46,930.3960459500775,32032.96977431453,cyclic_shift
2760.0,25,26,45,46,931.2587790177705,32032.96977439643,cyclic_shift
2760.0,26,27,45,46,930.8617961101281,32032.969774349043,cyclic_shift
2760.0,27,28,45,46,929.828831430809,32032.969774296176,cyclic_shift
2760.0,28,29,45,46,931.111125406774,32032.969774376696,cyclic_shift
2760.0,29,30,45,46,931.1340959586493,32032.969774379144,cyclic_shift
2760.0,30,31,45,46,929.8976820110446,32032.969774297777,cyclic_shift
2760.0,31,32,45,46,930.8235193951917,32032.96977434503,cyclic_shift
2760.0,32,33,45,46,931.2664366221429,32032.969774397752,cyclic_shift
2760.0,33,34,45,46,930.4496175177645,32032.969774317306,cyclic_shift
2760.0,34,35,45,46,930.3960459500906,32032.96977431491,cyclic_shift
2760.0,35,36,45,46,931.2587790177671,32032.969774396246,cyclic_shift
2760.0,36,37,45,46,930.8617961101245,32032.969774348938,cyclic_shift
2760.0,37,38,45,46,929.8288314308147,32032.96977429629,cyclic_shift
2760.0,38,39,45,46,931.1111254067687,32032.9697743767,cyclic_shift
2760.0,39,0,27,46,931.1340959586533,32032.969774379304,cyclic_shift
2790.0,0,1,45,46,930.9898850779268,32032.969774362125,cyclic_shift
2790.0,1,2,45,46,929.5570825320626,32032.969774294364,cyclic_shift
2790.0,2,3,45,46,931.0105911451902,32032.96977436442,cyclic_shift
2790.0,3,4,45,46,931.2050436667831,32032.969774388876,cyclic_shift
2790.0,4,5,45,46,930.139923062992,32032.9697743037,cyclic_shift
2790.0,5,6,45,46,930.6658613567635,32032.969774331923,cyclic_shift
2790.0,6,7,45,46,931.2802221173158,32032.96977439963,cyclic_shift
2790.0,7,8,45,46,930.6348099016358,32032.969774329606,cyclic_shift
2790.0,8,9,45,46,930.1813107278862,32032.969774305144,cyclic_shift
2790.0,9,10,45,46,931.215398229339,32032.969774390243,cyclic_shift
2790.0,10,11,45,46,930.9898850779263,32032.969774362104,cyclic_shift
2790.0,11,12,45,46,929.5570825320639,32032.969774294408,cyclic_shift
2790.0,12,13,45,46,931.0105911451935,32032.96977436442,cyclic_shift
2790.0,13,14,45,46,931.2050436667796,32032.969774388883,cyclic_shift
2790.0,14,15,45,46,930.1399230629926,32032.969774303685,cyclic_shift
2790.0,15,16,45,46,930.6658613567639,32032.96977433196,cyclic_shift
2790.0,16,17,45,46,931.2802221173158,32032.969774399604,cyclic_shift
2790.0,17,18,45,46,930.6348099016361,32032.96977432961,cyclic_shift
2790.0,18,19,45,46,930.1813107278862,32032.969774305122,cyclic_shift
2790.0,19,20,45,46,931.215398229339,32032.96977439027,cyclic_shift
2790.0,20,21,45,46,930.9898850779249,32032.969774362064,cyclic_shift
2790.0,21,22,45,46,929.5570825320598,32032.969774294335,cyclic_shift
2790.0,22,23,45,46,931.0105911451959,32032.969774364552,cyclic_shift
2790.0,23,24,45,46,931.2050436667803,32032.96977438886,cyclic_shift
2790.0,24,25,45,46,930.1399230629887,32032.96977430359,cyclic_shift
2790.0,25,26,45,46,930.6658613567612,32032.96977433191,cyclic_shift
2790.0,26,27,45,46,931.2802221173216,32032.969774399855,cyclic_shift
2790.0,27,28,45,46,930.63480990163,32032.96977432931,cyclic_shift
2790.0,28,29,45,46,930.1813107278895,32032.969774305388,cyclic_shift
2790.0,29,30,45,46,931.2153982293382,32032.969774390098,cyclic_shift
2790.0,30,31,45,46,930.989885077931,32032.96977436229,cyclic_shift
2790.0,31,32,45,46,929.5570825320566,32032.969774294237,cyclic_shift
2790.0,32,33,45,46,931.0105911451961,32032.969774364603,cyclic_shift
2790.0,33,34,45,46,931.2050436667771,32032.96977438859,cyclic_shift
2790.0,34,35,45,46,930.1399230629982,32032.969774303994,cyclic_shift
2790.0,35,36,45,46,930.6658613567572,32032.96977433173,cyclic_shift
2790.0,36,37,45,46,931.2802221173172,32032.969774399724,cyclic_shift
2790.0,37,38,45,46,930.6348099016298,32032.969774329405,cyclic_shift
2790.0,38,39,45,46,930.1813107278922,32032.969774305457,cyclic_shift
2790.0,39,0,27,46,931.2153982293439,32032.969774390247,cyclic_shift
2820.0,0,1,45,46,931.2706648072489,32032.96977439821,cyclic_shift
2820.0,1,2,45,46,930.7966912705139,32032.969774342706,cyclic_shift
2820.0,2,3,45,46,929.9432868476017,32032.96977429846,cyclic_shift
2820.0,3,4,45,46,931.1486778271556,32032.9697743813,cyclic_shift
2820.0,4,5,45,46,931.0946455372261,32032.969774374335,cyclic_shift
2820.0,5,6,45,46,929.7813336422527,32032.96977429585,cyclic_shift
2820.0,6,7,45,46,930.8867273552954,32032.969774351284,cyclic_shift
2820.0,7,8,45,46,931.2526522709595,32032.96977439556,cyclic_shift
2820.0,8,9,45,46,930.3588774980042,32032.969774312736,cyclic_shift
2820.0,9,10,45,46,930.4848907731301,32032.969774319616,cyclic_shift
2820.0,10,11,45,46,931.2706648072427,32032.96977439815,cyclic_shift
2820.0,11,12,45,46,930.7966912705151,32032.969774342866,cyclic_shift
2820.0,12,13,45,46,929.9432868475996,32032.969774298384,cyclic_shift
2820.0,13,14,45,46,931.1486778271553,32032.969774381243,cyclic_shift
2820.0,14,15,45,46,931.0946455372314,32032.96977437448,cyclic_shift
2820.0,15,16,45,46,929.7813336422532,32032.969774295772,cyclic_shift
2820.0,16,17,45,46,930.8867273552939,32032.96977435122,cyclic_shift
2820.0,17,18,45,46,931.2526522709591,32032.969774395653,cyclic_shift
2820.0,18,19,45,46,930.3588774980042,32032.969774312678,cyclic_shift
2820.0,19,20,45,46,930.4848907731302,32032.969774319587,cyclic_shift
2820.0,20,21,45,46,931.2706648072469,32032.969774398265,cyclic_shift
2820.0,21,22,45,46,930.7966912705112,32032.969774342684,cyclic_shift
2820.0,22,23,45,46,929.943286847602,32032.969774298504,cyclic_shift
2820.0,23,24,45,46,931.1486778271557,32032.96977438135,cyclic_shift
2820.0,24,25,45,46,931.0946455372256,32032.969774374258,cyclic_shift
2820.0,25,26,45,46,929.7813336422505,32032.969774295772,cyclic_shift
2820.0,26,27,45,46,930.8867273552981,32032.96977435153,cyclic_shift
2820.0,27,28,45,46,931.2526522709537,32032.969774395307,cyclic_shift
2820.0,28,29,45,46,930.3588774980102,32032.969774312955,cyclic_shift
2820.0,29,30,45,46,930.4848907731241,32032.969774319427,cyclic_shift
2820.0,30,31,45,46,931.2706648072477,32032.9697743984,cyclic_shift
2820.0,31,32,45,46,930.7966912705076,32032.969774342593,cyclic_shift
2820.0,32,33,45,46,929.9432868476056,32032.969774298628,cyclic_shift
2820.0,33,34,45,46,931.1486778271491,32032.969774381025,cyclic_shift
2820.0,34,35,45,46,931.094645537237,32032.969774374666,cyclic_shift
2820.0,35,36,45,46,929.7813336422465,32032.969774295638,cyclic_shift
2820.0,36,37,45,46,930.8867273552958,32032.96977435136,cyclic_shift
2820.0,37,38,45,46,931.2526522709534,32032.969774395413,cyclic_shift
2820.0,38,39,45,46,930.3588774980158,32032.969774313005,cyclic_shift
2820.0,39,0,27,46,930.4848907731272,32032.969774319503,cyclic_shift
2850.0,0,1,45,46,930.7395401381583,32032.969774337795,cyclic_shift
2850.0,1,2,45,46,931.2769194271979,32032.969774399127,cyclic_shift
2850.0,2,3,45,46,930.5545345192186,32032.96977432398,cyclic_shift
2850.0,3,4,45,46,930.2806165635386,32032.96977430913,cyclic_shift
2850.0,4,5,45,46,931.2377651624461,32032.969774393423,cyclic_shift
2850.0,5,6,45,46,930.9352536477618,32032.96977435622,cyclic_shift
2850.0,6,7,45,46,929.6819860499266,32032.96977429489,cyclic_shift
2850.0,7,8,45,46,931.0586210963951,32032.969774370038,cyclic_shift
2850.0,8,9,45,46,931.1760723286708,32032.96977438488,cyclic_shift
2850.0,9,10,45,46,930.0340274579613,32032.969774300553,cyclic_shift
2850.0,10,11,45,46,930.739540138159,32032.969774337802,cyclic_shift
2850.0,11,12,45,46,931.2769194271962,32032.9697743992,cyclic_shift
2850.0,12,13,45,46,930.554534519219,32032.96977432393,cyclic_shift
2850.0,13,14,45,46,930.2806165635385,32032.96977430913,cyclic_shift
2850.0,14,15,45,46,931.2377651624519,32032.969774393492,cyclic_shift
2850.0,15,16,45,46,930.9352536477593,32032.969774356166,cyclic_shift
2850.0,16,17,45,46,929.6819860499312,32032.969774294863,cyclic_shift
2850.0,17,18,45,46,931.0586210963954,32032.969774370104,cyclic_shift
2850.0,18,19,45,46,931.1760723286708,32032.9697743848,cyclic_shift
2850.0,19,20,45,46,930.0340274579613,32032.96977430057,cyclic_shift
2850.0,20,21,45,46,930.7395401381601,32032.96977433785,cyclic_shift
2850.0,21,22,45,46,931.2769194271924,32032.96977439901,cyclic_shift
2850.0,22,23,45,46,930.5545345192214,32032.969774324076,cyclic_shift
2850.0,23,24,45,46,930.2806165635392,32032.969774309193,cyclic_shift
2850.0,24,25,45,46,931.2377651624422,32032.969774393267,cyclic_shift
2850.0,25,26,45,46,930.9352536477643,32032.969774356177,cyclic_shift
2850.0,26,27,45,46,929.6819860499322,32032.969774295187,cyclic_shift
2850.0,27,28,45,46,931.0586210963945,32032.96977436972,cyclic_shift
2850.0,28,29,45,46,931.1760723286767,32032.969774385085,cyclic_shift
2850.0,29,30,45,46,930.0340274579553,32032.969774300436,cyclic_shift
2850.0,30,31,45,46,930.7395401381639,32032.969774337987,cyclic_shift
2850.0,31,32,45,46,931.2769194271892,32032.969774398927,cyclic_shift
2850.0,32,33,45,46,930.5545345192254,32032.969774324203,cyclic_shift
2850.0,33,34,45,46,930.2806165635305,32032.96977430886,cyclic_shift
2850.0,34,35,45,46,931.2377651624504,32032.969774393678,cyclic_shift
2850.0,35,36,45,46,930.9352536477606,32032.969774356046,cyclic_shift
2850.0,36,37,45,46,929.6819860499269,32032.969774294997,cyclic_shift
2850.0,37,38,45,46,931.0586210963946,32032.96977436983,cyclic_shift
2850.0,38,39,45,46,931.1760723286741,32032.969774385187,cyclic_shift
2850.0,39,0,27,46,930.0340274579629,32032.969774300516,cyclic_shift
2880.0,0,1,45,46,929.6602934191774,32032.969774294783,cyclic_shift
2880.0,1,2,45,46,930.9452324718491,32032.96977435722,cyclic_shift
2880.0,2,3,45,46,931.2341614426457,32032.969774392914,cyclic_shift
2880.0,3,4,45,46,930.2634398799142,32032.96977430841,cyclic_shift
2880.0,4,5,45,46,930.5690367452637,32032.969774324927,cyclic_shift
2880.0,5,6,45,46,931.2778439407773,32032.969774399262,cyclic_shift
2880.0,6,7,45,46,930.7268844817363,32032.969774336765,cyclic_shift
2880.0,7,8,45,46,930.0530487988407,32032.96977430112,cyclic_shift
2880.0,8,9,45,46,931.1815248026471,32032.969774385612,cyclic_shift
2880.0,9,10,45,46,931.0504902073949,32032.96977436902,cyclic_shift
2880.0,10,11,45,46,929.6602934191759,32032.969774294765,cyclic_shift
2880.0,11,12,45,46,930.9452324718451,32032.969774357254,cyclic_shift
2880.0,12,13,45,46,931.234161442646,32032.969774392906,cyclic_shift
2880.0,13,14,45,46,930.263439879914,32032.96977430843,cyclic_shift
2880.0,14,15,45,46,930.5690367452637,32032.969774324916,cyclic_shift
2880.0,15,16,45,46,931.277843940781,32032.969774399302,cyclic_shift
2880.0,16,17,45,46,930.726884481736,32032.969774336754,cyclic_shift
2880.0,17,18,45,46,930.0530487988407,32032.969774301117,cyclic_shift
2880.0,18,19,45,46,931.181524802647,32032.96977438559,cyclic_shift
2880.0,19,20,45,46,931.0504902073951,32032.96977436904,cyclic_shift
2880.0,20,21,45,46,929.6602934191773,32032.969774294717,cyclic_shift
2880.0,21,22,45,46,930.9452324718465,32032.969774357185,cyclic_shift
2880.0,22,23,45,46,931.2341614426481,32032.969774393037,cyclic_shift
2880.0,23,24,45,46,930.2634398799122,32032.969774308414,cyclic_shift
2880.0,24,25,45,46,930.5690367452604,32032.96977432482,cyclic_shift
2880.0,25,26,45,46,931.2778439407789,32032.969774399247,cyclic_shift
2880.0,26,27,45,46,930.7268844817415,32032.969774337,cyclic_shift
2880.0,27,28,45,46,930.0530487988348,32032.969774300815,cyclic_shift
2880.0,28,29,45,46,931.1815248026533,32032.96977438585,cyclic_shift
2880.0,29,30,45,46,931.050490207389,32032.969774368867,cyclic_shift
2880.0,30,31,45,46,929.6602934191832,32032.969774294943,cyclic_shift
2880.0,31,32,45,46,930.9452324718432,32032.96977435708,cyclic_shift
2880.0,32,33,45,46,931.2341614426504,32032.9697743931,cyclic_shift
2880.0,33,34,45,46,930.2634398799084,32032.96977430813,cyclic_shift
2880.0,34,35,45,46,930.5690367452693,32032.969774325225,cyclic_shift
2880.0,35,36,45,46,931.2778439407743,32032.969774399073,cyclic_shift
2880.0,36,37,45,46,930.7268844817423,32032.969774336867,cyclic_shift
2880.0,37,38,45,46,930.0530487988348,32032.969774300916,cyclic_shift
2880.0,38,39,45,46,931.1815248026531,32032.969774385914,cyclic_shift
2880.0,39,0,27,46,931.0504902073991,32032.96977436902,cyclic_shift
2910.0,0,1,45,46,930.8759188920721,32032.96977435021,cyclic_shift
2910.0,1,2,45,46,929.8021987021107,32032.969774296027,cyclic_shift
2910.0,2,3,45,46,931.1019464969073,32032.969774375324,cyclic_shift
2910.0,3,4,45,46,931.142395273684,32032.969774380483,cyclic_shift
2910.0,4,5,45,46,929.9234374847916,32032.96977429798,cyclic_shift
2910.0,5,6,45,46,930.808517538166,32032.96977434386,cyclic_shift
2910.0,6,7,45,46,931.2689100190464,32032.969774397963,cyclic_shift
2910.0,7,8,45,46,930.4695595937222,32032.969774318703,cyclic_shift
2910.0,8,9,45,46,930.3752255789021,32032.969774313555,cyclic_shift
2910.0,9,10,45,46,931.2554257661965,32032.969774395977,cyclic_shift
2910.0,10,11,45,46,930.8759188920734,32032.969774350146,cyclic_shift
2910.0,11,12,45,46,929.802198702112,32032.96977429618,cyclic_shift
2910.0,12,13,45,46,931.1019464969028,32032.969774375248,cyclic_shift
2910.0,13,14,45,46,931.1423952736836,32032.96977438042,cyclic_shift
2910.0,14,15,45,46,929.9234374847974,32032.969774298115,cyclic_shift
2910.0,15,16,45,46,930.8085175381652,32032.969774343783,cyclic_shift
2910.0,16,17,45,46,931.2689100190461,32032.969774397894,cyclic_shift
2910.0,17,18,45,46,930.4695595937243,32032.96977431879,cyclic_shift
2910.0,18,19,45,46,930.3752255789021,32032.969774313493,cyclic_shift
2910.0,19,20,45,46,931.2554257661966,32032.969774395944,cyclic_shift
2910.0,20,21,45,46,930.8759188920747,32032.96977435025,cyclic_shift
2910.0,21,22,45,46,929.8021987021078,32032.969774296,cyclic_shift
2910.0,22,23,45,46,931.1019464969056,32032.96977437536,cyclic_shift
2910.0,23,24,45,46,931.1423952736841,32032.969774380526,cyclic_shift
2910.0,24,25,45,46,929.9234374847922,32032.969774297904,cyclic_shift
2910.0,25,26,45,46,930.8085175381636,32032.969774343786,cyclic_shift
2910.0,26,27,45,46,931.2689100190519,32032.969774398214,cyclic_shift
2910.0,27,28,45,46,930.4695595937158,32032.969774318444,cyclic_shift
2910.0,28,29,45,46,930.3752255789082,32032.969774313777,cyclic_shift
2910.0,29,30,45,46,931.2554257661906,32032.969774395777,cyclic_shift
2910.0,30,31,45,46,930.8759188920757,32032.9697743504,cyclic_shift
2910.0,31,32,45,46,929.8021987021052,32032.96977429591,cyclic_shift
2910.0,32,33,45,46,931.101946496912,32032.969774375488,cyclic_shift
2910.0,33,34,45,46,931.1423952736781,32032.96977438021,cyclic_shift
2910.0,34,35,45,46,929.9234374848032,32032.969774298304,cyclic_shift
2910.0,35,36,45,46,930.8085175381592,32032.969774343634,cyclic_shift
2910.0,36,37,45,46,931.2689100190531,32032.96977439805,cyclic_shift
2910.0,37,38,45,46,930.4695595937187,32032.96977431855,cyclic_shift
2910.0,38,39,45,46,930.375225578913,32032.969774313824,cyclic_shift
2910.0,39,0,27,46,931.2554257661952,32032.96977439586,cyclic_shift
2940.0,0,1,45,46,931.2803163471063,32032.969774399644,cyclic_shift
2940.0,1,2,45,46,930.6523764373007,32032.96977433085,cyclic_shift
2940.0,2,3,45,46,930.1581161927522,32032.969774304358,cyclic_shift
2940.0,3,4,45,46,931.2096660071265,32032.969774389516,cyclic_shift
2940.0,4,5,45,46,931.0016304076186,32032.969774363355,cyclic_shift
2940.0,5,6,45,46,929.5345625463061,32032.96977429442,cyclic_shift
2940.0,6,7,45,46,930.9990341637767,32032.96977436315,cyclic_shift
2940.0,7,8,45,46,931.2109643207542,32032.969774389665,cyclic_shift
2940.0,8,9,45,46,930.1633056123075,32032.96977430449,cyclic_shift
2940.0,9,10,45,46,930.6484830301972,32032.96977433061,cyclic_shift
2940.0,10,11,45,46,931.2803163471023,32032.969774399593,cyclic_shift
2940.0,11,12,45,46,930.652376437302,32032.96977433093,cyclic_shift
2940.0,12,13,45,46,930.1581161927494,32032.96977430434,cyclic_shift
2940.0,13,14,45,46,931.2096660071264,32032.969774389487,cyclic_shift
2940.0,14,15,45,46,931.0016304076212,32032.969774363413,cyclic_shift
2940.0,15,16,45,46,929.534562546306,32032.96977429442,cyclic_shift
2940.0,16,17,45,46,930.9990341637722,32032.96977436309,cyclic_shift
2940.0,17,18,45,46,931.2109643207542,32032.969774389694,cyclic_shift
2940.0,18,19,45,46,930.1633056123075,32032.969774304504,cyclic_shift
2940.0,19,20,45,46,930.6484830301974,32032.96977433057,cyclic_shift
2940.0,20,21,45,46,931.2803163471035,32032.9697743996,cyclic_shift
2940.0,21,22,45,46,930.6523764372979,32032.96977433086,cyclic_shift
2940.0,22,23,45,46,930.1581161927521,32032.969774304453,cyclic_shift
2940.0,23,24,45,46,931.2096660071267,32032.969774389505,cyclic_shift
2940.0,24,25,45,46,931.0016304076158,32032.96977436331,cyclic_shift
2940.0,25,26,45,46,929.5345625463092,32032.969774294343,cyclic_shift
2940.0,26,27,45,46,930.9990341637827,32032.969774363366,cyclic_shift
2940.0,27,28,45,46,931.2109643207483,32032.969774389407,cyclic_shift
2940.0,28,29,45,46,930.1633056123135,32032.969774304765,cyclic_shift
2940.0,29,30,45,46,930.6484830301913,32032.96977433038,cyclic_shift
2940.0,30,31,45,46,931.2803163471095,32032.96977439983,cyclic_shift
2940.0,31,32,45,46,930.6523764373001,32032.96977433075,cyclic_shift
2940.0,32,33,45,46,930.1581161927544,32032.969774304504,cyclic_shift
2940.0,33,34,45,46,931.2096660071155,32032.969774389232,cyclic_shift
2940.0,34,35,45,46,931.0016304076321,32032.9697743637,cyclic_shift
2940.0,35,36,45,46,929.5345625462951,32032.96977429417,cyclic_shift
2940.0,36,37,45,46,930.9990341637827,32032.969774363228,cyclic_shift
2940.0,37,38,45,46,931.2109643207567,32032.969774389527,cyclic_shift
2940.0,38,39,45,46,930.1633056123105,32032.969774304787,cyclic_shift
2940.0,39,0,27,46,930.648483030196,32032.96977433052,cyclic_shift
2970.0,0,1,45,46,930.8727928715153,32032.969774349873,cyclic_shift
2970.0,1,2,45,46,931.2561939723678,32032.969774396042,cyclic_shift
2970.0,2,3,45,46,930.3798859696919,32032.969774313824,cyclic_shift
2970.0,3,4,45,46,930.4651368334214,32032.96977431845,cyclic_shift
2970.0,4,5,45,46,931.2683798652764,32032.969774397818,cyclic_shift
2970.0,5,6,45,46,930.8118814002116,32032.969774344183,cyclic_shift
2970.0,6,7,45,46,929.9177192923992,32032.969774297926,cyclic_shift
2970.0,7,8,45,46,931.1405669165214,32032.969774380213,cyclic_shift
2970.0,8,9,45,46,931.1040128361776,32032.96977437557,cyclic_shift
2970.0,9,10,45,46,929.8081542435339,32032.969774296118,cyclic_shift
2970.0,10,11,45,46,930.8727928715166,32032.96977434985,cyclic_shift
2970.0,11,12,45,46,931.2561939723693,32032.96977439615,cyclic_shift
2970.0,12,13,45,46,930.3798859696924,32032.96977431376,cyclic_shift
2970.0,13,14,45,46,930.4651368334219,32032.969774318448,cyclic_shift
2970.0,14,15,45,46,931.2683798652785,32032.96977439789,cyclic_shift
2970.0,15,16,45,46,930.8118814002074,32032.969774344154,cyclic_shift
2970.0,16,17,45,46,929.9177192923984,32032.96977429787,cyclic_shift
2970.0,17,18,45,46,931.1405669165214,32032.969774380275,cyclic_shift
2970.0,18,19,45,46,931.1040128361749,32032.969774375506,cyclic_shift
2970.0,19,20,45,46,929.8081542435366,32032.969774296118,cyclic_shift
2970.0,20,21,45,46,930.872792871518,32032.9697743499,cyclic_shift
2970.0,21,22,45,46,931.2561939723652,32032.969774396028,cyclic_shift
2970.0,22,23,45,46,930.3798859696951,32032.969774313875,cyclic_shift
2970.0,23,24,45,46,930.4651368334227,32032.96977431851,cyclic_shift
2970.0,24,25,45,46,931.2683798652752,32032.969774397734,cyclic_shift
2970.0,25,26,45,46,930.8118814002023,32032.969774344107,cyclic_shift
2970.0,26,27,45,46,929.9177192924051,32032.96977429819,cyclic_shift
2970.0,27,28,45,46,931.14056691651,32032.969774379944,cyclic_shift
2970.0,28,29,45,46,931.1040128361836,32032.969774375753,cyclic_shift
2970.0,29,30,45,46,929.8081542435306,32032.96977429598,cyclic_shift
2970.0,30,31,45,46,930.8727928715239,32032.96977435007,cyclic_shift
2970.0,31,32,45,46,931.2561939723665,32032.969774395922,cyclic_shift
2970.0,32,33,45,46,930.3798859696979,32032.96977431398,cyclic_shift
2970.0,33,34,45,46,930.4651368334182,32032.969774318204,cyclic_shift
2970.0,34,35,45,46,931.268379865284,32032.96977439813,cyclic_shift
2970.0,35,36,45,46,930.8118814002005,32032.969774343932,cyclic_shift
2970.0,36,37,45,46,929.9177192924051,32032.969774298035,cyclic_shift
2970.0,37,38,45,46,931.1405669165155,32032.96977438006,cyclic_shift
2970.0,38,39,45,46,931.1040128361835,32032.96977437582,cyclic_shift
2970.0,39,0,27,46,929.8081542435333,32032.969774296103,cyclic_shift
3000.0,0,1,45,46,929.6540467360536,32032.969774294732,cyclic_shift
3000.0,1,2,45,46,931.0481318967364,32032.96977436873,cyclic_shift
3000.0,2,3,45,46,931.1830611355825,32032.969774385867,cyclic_shift
3000.0,3,4,45,46,930.0584756908701,32032.96977430127,cyclic_shift
3000.0,4,5,45,46,930.7232288384596,32032.9697743364,cyclic_shift
3000.0,5,6,45,46,931.2780820016789,32032.96977439931,cyclic_shift
3000.0,6,7,45,46,930.5731678775129,32032.96977432527,cyclic_shift
3000.0,7,8,45,46,930.2584879844305,32032.969774308167,cyclic_shift
3000.0,8,9,45,46,931.2331011612071,32032.969774392757,cyclic_shift
3000.0,9,10,45,46,930.9480666231,32032.969774357556,cyclic_shift
3000.0,10,11,45,46,929.6540467360549,32032.969774294674,cyclic_shift
3000.0,11,12,45,46,931.0481318967373,32032.969774368878,cyclic_shift
3000.0,12,13,45,46,931.1830611355829,32032.969774385787,cyclic_shift
3000.0,13,14,45,46,930.0584756908693,32032.969774301215,cyclic_shift
3000.0,14,15,45,46,930.7232288384655,32032.96977433654,cyclic_shift
3000.0,15,16,45,46,931.2780820016789,32032.969774399233,cyclic_shift
3000.0,16,17,45,46,930.5731678775124,32032.969774325207,cyclic_shift
3000.0,17,18,45,46,930.2584879844336,32032.969774308258,cyclic_shift
3000.0,18,19,45,46,931.2331011612041,32032.969774392695,cyclic_shift
3000.0,19,20,45,46,930.9480666231001,32032.969774357527,cyclic_shift
3000.0,20,21,45,46,929.6540467360562,32032.96977429479,cyclic_shift
3000.0,21,22,45,46,931.0481318967337,32032.969774368696,cyclic_shift
3000.0,22,23,45,46,931.1830611355853,32032.969774385892,cyclic_shift
3000.0,23,24,45,46,930.0584756908681,32032.969774301317,cyclic_shift
3000.0,24,25,45,46,930.7232288384596,32032.969774336325,cyclic_shift
3000.0,25,26,45,46,931.2780820016759,32032.96977439926,cyclic_shift
3000.0,26,27,45,46,930.5731678775189,32032.96977432551,cyclic_shift
3000.0,27,28,45,46,930.2584879844245,32032.969774307912,cyclic_shift
3000.0,28,29,45,46,931.2331011612102,32032.969774392976,cyclic_shift
3000.0,29,30,45,46,930.9480666230941,32032.969774357374,cyclic_shift
3000.0,30,31,45,46,929.6540467360571,32032.96977429493,cyclic_shift
3000.0,31,32,45,46,931.0481318967348,32032.969774368605,cyclic_shift
3000.0,32,33,45,46,931.1830611355883,32032.969774386027,cyclic_shift
3000.0,33,34,45,46,930.0584756908602,32032.969774301,cyclic_shift
3000.0,34,35,45,46,930.7232288384705,32032.969774336725,cyclic_shift
3000.0,35,36,45,46,931.2780820016724,32032.969774399087,cyclic_shift
3000.0,36,37,45,46,930.573167877514,32032.969774325356,cyclic_shift
3000.0,37,38,45,46,930.2584879844271,32032.969774308014,cyclic_shift
3000.0,38,39,45,46,931.2331011612155,32032.96977439303,cyclic_shift
3000.0,39,0,27,46,930.9480666230941,32032.969774357443,cyclic_shift
3030.0,0,1,45,46,930.7431418082696,32032.96977433813,cyclic_shift
3030.0,1,2,45,46,930.0285466714782,32032.9697743004,cyclic_shift
3030.0,2,3,45,46,931.1744819717711,32032.969774384685,cyclic_shift
3030.0,3,4,45,46,931.0609253972551,32032.96977437032,cyclic_shift
3030.0,4,5,45,46,929.688178881127,32032.969774294907,cyclic_shift
3030.0,5,6,45,46,930.9323654997393,32032.969774355915,cyclic_shift
3030.0,6,7,45,46,931.2387714133949,32032.969774393583,cyclic_shift
3030.0,7,8,45,46,930.2855145384827,32032.969774309357,cyclic_shift
3030.0,8,9,45,46,930.5503494333626,32032.96977432369,cyclic_shift
3030.0,9,10,45,46,931.276627331098,32032.969774399036,cyclic_shift
3030.0,10,11,45,46,930.7431418082657,32032.96977433813,cyclic_shift
3030.0,11,12,45,46,930.0285466714793,32032.969774300433,cyclic_shift
3030.0,12,13,45,46,931.1744819717711,32032.96977438467,cyclic_shift
3030.0,13,14,45,46,931.0609253972549,32032.969774370336,cyclic_shift
3030.0,14,15,45,46,929.6881788811285,32032.96977429489,cyclic_shift
3030.0,15,16,45,46,930.9323654997393,32032.969774355945,cyclic_shift
3030.0,16,17,45,46,931.2387714133949,32032.969774393572,cyclic_shift
3030.0,17,18,45,46,930.2855145384827,32032.969774309353,cyclic_shift
3030.0,18,19,45,46,930.5503494333624,32032.969774323676,cyclic_shift
3030.0,19,20,45,46,931.2766273310981,32032.96977439907,cyclic_shift
3030.0,20,21,45,46,930.7431418082696,32032.969774338075,cyclic_shift
3030.0,21,22,45,46,930.0285466714749,32032.96977430036,cyclic_shift
