time_seconds,edge_count,same_plane_edge_count,cross_plane_edge_count,average_degree,minimum_degree,maximum_degree,connected_component_count,largest_component_ratio,is_connected,unweighted_diameter,weighted_diameter_ms,diameter_method,selected_crosslink_shifts
4620.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.66836221481464,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4650.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45487115320867,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4680.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45489236613118,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4710.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45578923109255,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4740.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.44824413566867,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4770.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.64044964607201,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4800.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.9231507858034,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4830.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.14963182255602,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4860.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.43373118528244,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4890.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.4576961874143,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4920.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.4176085691047,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4950.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.29244470644016,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
4980.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.1070349994335,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5010.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.86336353839786,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5040.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.28388290733446,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5070.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.36882236652563,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5100.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.32897473316343,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5130.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,105.64664797112691,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5160.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,105.04837338611333,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5190.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.39594200598557,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5220.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.30742779039166,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5250.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,104.58308150983584,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5280.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,104.57853356936249,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5310.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.3876681543738,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5340.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.28799806115376,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5370.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.30976670306761,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5400.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.33578089436267,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5430.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.36117507752178,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5460.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.28928893322659,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5490.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.2900965838808,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5520.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.36007042578238,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5550.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.33679362222806,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5580.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.30886690707278,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5610.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.28720087362805,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5640.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.38647169381588,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5670.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.31452632673103,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5700.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.33056194488655,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5730.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.30653844752148,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5760.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.39716969693274,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5790.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.29437550693567,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5820.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.35437179083637,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5850.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.32799332737312,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5880.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.36995829003973,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5910.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.28310664925039,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5940.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.38029396686049,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
5970.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.31939499350754,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6000.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.34485758969889,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6030.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.3019633459424,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6060.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,104.58318629747015,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6090.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,104.57854663291005,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6120.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.32187020993662,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6150.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.3229378240026,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6180.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,105.3743557317972,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6210.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,105.94780936764697,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6240.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.30099854231321,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6270.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,103.34602790317983,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6300.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.73704060313622,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6330.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.0176121939152,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6360.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.22176108694791,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6390.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.36020482428464,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6420.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.4376111016206,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6450.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.4531038069842,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6480.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.24493982612027,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6510.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.03864687747456,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6540.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.76686093047546,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6570.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45409521340561,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6600.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45615191000732,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6630.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45550268705588,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6660.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.45543776268762,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6690.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.50858765669612,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6720.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,106.81999763132572,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6750.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.07624492532791,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6780.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.27459214716,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6810.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.39906924896651,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6840.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.4505143653963,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6870.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.43992794314721,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6900.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.36740079833088,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
6930.0,3680,1840,1840,4.0,4,4,1,1.0,True,37,107.23376758078899,largest_component_double_sweep_approximation,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 27]"
