time_seconds,left_plane,right_plane,kappa,feasible_count,maximum_distance_km,total_distance_km,matching_method
600.0,15,16,42,44,1028.5297914057394,30486.44125949212,cyclic_shift
600.0,16,17,42,44,1028.5136875486903,30486.441478699988,cyclic_shift
600.0,17,18,42,44,1028.4803053390722,30486.441925719864,cyclic_shift
600.0,18,19,42,44,1028.4296454499258,30486.442585325665,cyclic_shift
600.0,19,20,42,44,1028.361708902671,30486.443435050754,cyclic_shift
600.0,20,21,42,44,1028.2764970670783,30486.444445953603,cyclic_shift
600.0,21,22,42,44,1028.1740116613191,30486.445583604112,cyclic_shift
600.0,22,23,42,44,1028.054254751973,30486.446809257068,cyclic_shift
600.0,23,24,42,44,1027.9172287539657,30486.448081171195,cyclic_shift
600.0,24,25,42,44,1027.7629364306833,30486.449356032015,cyclic_shift
600.0,25,26,42,44,1027.5913808939188,30486.45059042653,cyclic_shift
600.0,26,27,42,44,1027.4025656039034,30486.451742321366,cyclic_shift
600.0,27,28,42,44,1027.196494369351,30486.45277249433,cyclic_shift
600.0,28,29,42,44,1026.9731713474407,30486.45364586896,cyclic_shift
600.0,29,30,42,44,1026.7326010438453,30486.454332708752,cyclic_shift
600.0,30,31,42,44,1026.4747883127834,30486.454809628634,cyclic_shift
600.0,31,32,42,44,1026.1997383570083,30486.45506039137,cyclic_shift
600.0,32,33,42,44,1026.1610047271422,30486.45507645953,cyclic_shift
600.0,33,0,31,44,1026.4383982590307,30486.454857285942,cyclic_shift
720.0,0,1,42,44,1027.3088614008636,30486.452238871796,cyclic_shift
720.0,1,2,42,44,1027.5057034892775,30486.45113893694,cyclic_shift
720.0,2,3,42,44,1027.6852875526522,30486.44993782537,cyclic_shift
720.0,3,4,42,44,1027.8476099686704,30486.448676436223,cyclic_shift
720.0,4,5,42,44,1027.992667463464,30486.44739772283,cyclic_shift
720.0,5,6,42,44,1028.1204571116032,30486.44614523052,cyclic_shift
720.0,6,7,42,44,1028.2309763360736,30486.444961613422,cyclic_shift
720.0,7,8,42,44,1028.32422290827,30486.443887181827,cyclic_shift
720.0,8,9,42,44,1028.4001949479725,30486.442958528824,cyclic_shift
720.0,9,10,42,44,1028.4588909233596,30486.442207283817,cyclic_shift
720.0,10,11,42,44,1028.5003096509731,30486.441659034335,cyclic_shift
720.0,11,12,42,44,1028.524450295743,30486.44133245448,cyclic_shift
720.0,12,13,42,44,1028.531312370946,30486.441238667965,cyclic_shift
720.0,13,14,42,44,1028.5208957382301,30486.441380869226,cyclic_shift
720.0,14,15,42,44,1028.4932006076247,30486.441754214902,cyclic_shift
720.0,15,16,42,44,1028.4482275374978,30486.442345988118,cyclic_shift
720.0,16,17,42,44,1028.3859774345929,30486.44313603251,cyclic_shift
720.0,17,18,42,44,1028.3064515540384,30486.44409743914,cyclic_shift
720.0,18,19,42,44,1028.2096514993245,30486.445197463327,cyclic_shift
720.0,19,20,42,44,1028.0955792223428,30486.446398640594,cyclic_shift
720.0,20,21,42,44,1027.9642370233623,30486.447660062877,cyclic_shift
720.0,21,22,42,44,1027.8156275510748,30486.448938772275,cyclic_shift
720.0,22,23,42,44,1027.649753802608,30486.450191224358,cyclic_shift
720.0,23,24,42,44,1027.4666191234899,30486.451374770077,cyclic_shift
720.0,24,25,42,44,1027.2662272077293,30486.452449108903,cyclic_shift
720.0,25,26,42,44,1027.0485820977995,30486.453377660302,cyclic_shift
720.0,26,27,42,44,1026.8136881846742,30486.45412880844,cyclic_shift
720.0,27,28,42,44,1026.5615502078479,30486.454676979032,cyclic_shift
720.0,28,29,42,44,1026.292173255355,30486.455003508672,cyclic_shift
720.0,29,30,42,44,1026.065931758414,30486.455097280446,cyclic_shift
720.0,30,31,42,44,1026.3489974400568,30486.454955101533,cyclic_shift
720.0,31,32,42,44,1026.6148284357344,30486.45458181273,cyclic_shift
720.0,32,33,42,44,1026.8634193805588,30486.45399012305,cyclic_shift
720.0,33,0,31,44,1027.0947652581985,30486.453200177504,cyclic_shift
840.0,0,1,42,44,1027.796087837188,30486.44909565993,cyclic_shift
840.0,1,2,42,44,1027.9468283873823,30486.44781783981,cyclic_shift
840.0,2,3,42,44,1028.0803020153526,30486.446551933896,cyclic_shift
840.0,3,4,42,44,1028.1965060294083,30486.44534105257,cyclic_shift
840.0,4,5,42,44,1028.2954380862614,30486.44422643397,cyclic_shift
840.0,5,6,42,44,1028.377096191031,30486.44324603962,cyclic_shift
840.0,6,7,42,44,1028.4414786972195,30486.44243326066,cyclic_shift
840.0,7,8,42,44,1028.4885843067054,30486.44181578042,cyclic_shift
840.0,8,9,42,44,1028.518412069744,30486.44141463067,cyclic_shift
840.0,9,10,42,44,1028.5309613849608,30486.441243475274,cyclic_shift
840.0,10,11,42,44,1028.5262319993383,30486.44130814399,cyclic_shift
840.0,11,12,42,44,1028.5042240082353,30486.441606434197,cyclic_shift
840.0,12,13,42,44,1028.464937855357,30486.442128185565,cyclic_shift
840.0,13,14,42,44,1028.4083743327883,30486.44285562655,cyclic_shift
840.0,14,15,42,44,1028.3345345809905,30486.443763980467,cyclic_shift
840.0,15,16,42,44,1028.2434200887828,30486.44482230908,cyclic_shift
840.0,16,17,42,44,1028.1350326933746,30486.445994567504,cyclic_shift
840.0,17,18,42,44,1028.0093745803813,30486.447240832204,cyclic_shift
840.0,18,19,42,44,1027.8664482838024,30486.448518660814,cyclic_shift
840.0,19,20,42,44,1027.7062566860716,30486.44978453805,cyclic_shift
840.0,20,21,42,44,1027.5288030180457,30486.45099535733,cyclic_shift
840.0,21,22,42,44,1027.3340908590203,30486.4521098888,cyclic_shift
840.0,22,23,42,44,1027.1221241367998,30486.453090183048,cyclic_shift
840.0,23,24,42,44,1026.8929071276189,30486.45390286211,cyclic_shift
840.0,24,25,42,44,1026.646444456261,30486.45452025631,cyclic_shift
840.0,25,26,42,44,1026.3827410960344,30486.454921345485,cyclic_shift
840.0,26,27,42,44,1026.1018023688002,30486.45509247375,cyclic_shift
840.0,27,28,42,44,1026.2577294391547,30486.455027815293,cyclic_shift
840.0,28,29,42,44,1026.5292338076945,30486.454729571284,cyclic_shift
840.0,29,30,42,44,1026.783499852733,30486.454207895888,cyclic_shift
840.0,30,31,42,44,1027.0205224432257,30486.45348055,cyclic_shift
840.0,31,32,42,44,1027.240296796656,30486.452572297916,cyclic_shift
840.0,32,33,42,44,1027.4428184790415,30486.451514063916,cyclic_shift
840.0,33,0,31,44,1027.6280834048894,30486.45034187999,cyclic_shift
960.0,0,1,42,44,1028.1601645029114,30486.44573094711,cyclic_shift
960.0,1,2,42,44,1028.2647818283049,30486.444580264757,cyclic_shift
960.0,2,3,42,44,1028.3521258197625,30486.443551755754,cyclic_shift
960.0,3,4,42,44,1028.4221947161145,30486.44268044969,cyclic_shift
960.0,4,5,42,44,1028.4749871045753,30486.441996022902,cyclic_shift
960.0,5,6,42,44,1028.5105019207372,30486.441521787452,cyclic_shift
960.0,6,7,42,44,1028.5287384485546,30486.441273896387,cyclic_shift
960.0,7,8,42,44,1028.5296963203543,30486.44126079328,cyclic_shift
960.0,8,9,42,44,1028.5133755168201,30486.441482924423,cyclic_shift
960.0,9,10,42,44,1028.47977636701,30486.441932723697,cyclic_shift
960.0,10,11,42,44,1028.4288995483332,30486.442594870274,cyclic_shift
960.0,11,12,42,44,1028.3607460865865,30486.443446811107,cyclic_shift
960.0,12,13,42,44,1028.2753173559227,30486.44445952923,cyclic_shift
960.0,13,14,42,44,1028.172615078879,30486.44559853251,cyclic_shift
960.0,14,15,42,44,1028.0526413263958,30486.446825029805,cyclic_shift
960.0,15,16,42,44,1027.9153985178027,30486.4480972512,cyclic_shift
960.0,16,17,42,44,1027.7608894208365,30486.44937187166,cyclic_shift
960.0,17,18,42,44,1027.58911715168,30486.450605486432,cyclic_shift
960.0,18,19,42,44,1027.4000851749365,30486.45175608882,cyclic_shift
960.0,19,20,42,44,1027.1937973036906,30486.45278450053,cyclic_shift
960.0,20,21,42,44,1026.9702576994914,30486.453655705056,cyclic_shift
960.0,21,22,42,44,1026.7294708723953,30486.45434003969,cyclic_shift
960.0,22,23,42,44,1026.4714416810095,30486.454814205154,cyclic_shift
960.0,23,24,42,44,1026.1961753324433,30486.45506205753,cyclic_shift
960.0,24,25,42,44,1026.1645944559102,30486.455075158552,cyclic_shift
960.0,25,26,42,44,1026.4417716036512,30486.45485306227,cyclic_shift
960.0,26,27,42,44,1026.7017121930114,30486.45440332994,cyclic_shift
960.0,27,28,42,44,1026.9444109782216,30486.453741273494,cyclic_shift
960.0,28,29,42,44,1027.169863062053,30486.452889433855,cyclic_shift
960.0,29,30,42,44,1027.3780638957878,30486.45187681437,cyclic_shift
960.0,30,31,42,44,1027.569009279253,30486.45073789338,cyclic_shift
960.0,31,32,42,44,1027.7426953607226,30486.449511451476,cyclic_shift
960.0,32,33,42,44,1027.8991186369537,30486.448239250847,cyclic_shift
960.0,33,0,31,44,1028.038275953143,30486.446964613682,cyclic_shift
1080.0,0,1,42,44,1028.4010390221665,30486.44294793634,cyclic_shift
1080.0,1,2,42,44,1028.4595180742888,30486.44219909513,cyclic_shift
1080.0,2,3,42,44,1028.5007198659955,30486.4416535284,cyclic_shift
1080.0,3,4,42,44,1028.5246435665822,30486.441329818772,cyclic_shift
1080.0,4,5,42,44,1028.5312886937097,30486.441238992233,cyclic_shift
1080.0,5,6,42,44,1028.5206551133983,30486.441384142585,cyclic_shift
1080.0,6,7,42,44,1028.4927430400414,30486.441760325717,cyclic_shift
1080.0,7,8,42,44,1028.4475530363914,30486.442354728322,cyclic_shift
1080.0,8,9,42,44,1028.3850860135658,30486.443147104343,cyclic_shift
1080.0,9,10,42,44,1028.3053432310626,30486.444110465534,cyclic_shift
1080.0,10,11,42,44,1028.208326296746,30486.445212000584,cyclic_shift
1080.0,11,12,42,44,1028.0940371668853,30486.446414193655,cyclic_shift
1080.0,12,13,42,44,1027.9624781461243,30486.44767610209,cyclic_shift
1080.0,13,14,42,44,1027.813651887529,30486.44895475145,cyclic_shift
1080.0,14,15,42,44,1027.64756139259,30486.450206599253,cyclic_shift
1080.0,15,16,42,44,1027.46421001123,30486.45138901721,cyclic_shift
1080.0,16,17,42,44,1027.2636014418158,30486.45246174314,cyclic_shift
1080.0,17,18,42,44,1027.045739731212,30486.453388251422,cyclic_shift
1080.0,18,19,42,44,1026.8106292747648,30486.45413699601,cyclic_shift
1080.0,19,20,42,44,1026.5582748163333,30486.454682484222,cyclic_shift
1080.0,20,21,42,44,1026.2886814483325,30486.455006144006,cyclic_shift
1080.0,21,22,42,44,1026.0695926939666,30486.455096956,cyclic_shift
1080.0,22,23,42,44,1026.3524420148299,30486.45495182871,cyclic_shift
1080.0,23,24,42,44,1026.6180565802008,30486.45457570283,cyclic_shift
1080.0,24,25,42,44,1026.8664310295733,30486.453981384053,cyclic_shift
1080.0,25,26,42,44,1027.0975603509942,30486.453189107055,cyclic_shift
1080.0,26,27,42,44,1027.3114398810442,30486.452225846617,cyclic_shift
1080.0,27,28,42,44,1027.5080653048315,30486.45112440064,cyclic_shift
1080.0,28,29,42,44,1027.6874326559382,30486.44992227291,cyclic_shift
1080.0,29,30,42,44,1027.8495383164159,30486.44866039728,cyclic_shift
1080.0,30,31,42,44,1027.9943790167872,30486.44738174346,cyclic_shift
1080.0,31,32,42,44,1028.1219518359828,30486.44612985493,cyclic_shift
1080.0,32,33,42,44,1028.232254201368,30486.444947365246,cyclic_shift
1080.0,33,0,31,44,1028.3252838887106,30486.443874546214,cyclic_shift
1200.0,0,1,42,44,1028.5186767479868,30486.441411035445,cyclic_shift
1200.0,1,2,42,44,1028.5310091159254,30486.441242821566,cyclic_shift
1200.0,2,3,42,44,1028.526062782065,30486.44131045412,cyclic_shift
1200.0,3,4,42,44,1028.5038378461325,30486.441611629416,cyclic_shift
1200.0,4,5,42,44,1028.4643347562128,30486.4421360889,cyclic_shift
1200.0,5,6,42,44,1028.4075543087658,30486.44286596894,cyclic_shift
1200.0,6,7,42,44,1028.333497648616,30486.44377640952,cyclic_shift
1200.0,7,8,42,44,1028.2421662689685,30486.444836401526,cyclic_shift
1200.0,8,9,42,44,1028.1335620114032,30486.44600984338,cyclic_shift
1200.0,9,10,42,44,1028.0076870659072,30486.447256771262,cyclic_shift
1200.0,10,11,42,44,1027.8645439708598,30486.44853472025,cyclic_shift
1200.0,11,12,42,44,1027.7041356130662,30486.449800171005,cyclic_shift
1200.0,12,13,42,44,1027.5264652277572,30486.451010031535,cyclic_shift
1200.0,13,14,42,44,1027.3315363986112,30486.452123104486,cyclic_shift
1200.0,14,15,42,44,1027.1193530577902,30486.453101490202,cyclic_shift
1200.0,15,16,42,44,1026.8899194859239,30486.453911875815,cyclic_shift
1200.0,16,17,42,44,1026.6432403121573,30486.45452666963,cyclic_shift
1200.0,17,18,42,44,1026.3793205141847,30486.45492494002,cyclic_shift
1200.0,18,19,42,44,1026.0981654182474,30486.455093127348,cyclic_shift
1200.0,19,20,42,44,1026.261245236554,30486.45502550558,cyclic_shift
1200.0,20,21,42,44,1026.5325331971821,30486.454724376883,cyclic_shift
1200.0,21,22,42,44,1026.7865827677235,30486.45419999341,cyclic_shift
1200.0,22,23,42,44,1027.0233888215205,30486.453470208904,cyclic_shift
1200.0,23,24,42,44,1027.2429465804194,30486.452559870126,cyclic_shift
1200.0,24,25,42,44,1027.4452516148124,30486.451499972536,cyclic_shift
1200.0,25,26,42,44,1027.630299843592,30486.450326605027,cyclic_shift
1200.0,26,27,42,44,1027.7980875341098,30486.44907972118,cyclic_shift
1200.0,27,28,42,44,1027.948611302192,30486.447801780203,cyclic_shift
1200.0,28,29,42,44,1028.0818681121,30486.44653630033,cyclic_shift
1200.0,29,30,42,44,1028.197855276506,30486.44532637752,cyclic_shift
1200.0,30,31,42,44,1028.2965704565079,30486.44421321715,cyclic_shift
1200.0,31,32,42,44,1028.3780116615903,30486.44323473117,cyclic_shift
1200.0,32,33,42,44,1028.442177249635,30486.442424245757,cyclic_shift
1200.0,33,0,31,44,1028.4890659268883,30486.441809366057,cyclic_shift
1320.0,0,1,42,44,1028.5130607610429,30486.441487184846,cyclic_shift
1320.0,1,2,42,44,1028.4792446711447,30486.441939761055,cyclic_shift
