satellite_id,plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
0,0,0,51.803590009506145,4.98263636273626,2.7486702643050984,33,550.0
1,0,1,51.803590009506145,4.98263636273626,10.930488446123281,33,550.0
2,0,2,51.803590009506145,4.98263636273626,19.11230662794146,33,550.0
3,0,3,51.803590009506145,4.98263636273626,27.294124809759644,33,550.0
4,0,4,51.803590009506145,4.98263636273626,35.475942991577824,33,550.0
5,0,5,51.803590009506145,4.98263636273626,43.65776117339601,33,550.0
6,0,6,51.803590009506145,4.98263636273626,51.83957935521419,33,550.0
7,0,7,51.803590009506145,4.98263636273626,60.021397537032364,33,550.0
8,0,8,51.803590009506145,4.98263636273626,68.20321571885056,33,550.0
9,0,9,51.803590009506145,4.98263636273626,76.38503390066873,33,550.0
10,0,10,51.803590009506145,4.98263636273626,84.56685208248692,33,550.0
11,0,11,51.803590009506145,4.98263636273626,92.74867026430509,33,550.0
12,0,12,51.803590009506145,4.98263636273626,100.93048844612328,33,550.0
13,0,13,51.803590009506145,4.98263636273626,109.11230662794146,33,550.0
14,0,14,51.803590009506145,4.98263636273626,117.29412480975964,33,550.0
15,0,15,51.803590009506145,4.98263636273626,125.47594299157781,33,550.0
16,0,16,51.803590009506145,4.98263636273626,133.657761173396,33,550.0
17,0,17,51.803590009506145,4.98263636273626,141.8395793552142,33,550.0
18,0,18,51.803590009506145,4.98263636273626,150.02139753703236,33,550.0
19,0,19,51.803590009506145,4.98263636273626,158.20321571885054,33,550.0
20,0,20,51.803590009506145,4.98263636273626,166.38503390066876,33,550.0
21,0,21,51.803590009506145,4.98263636273626,174.56685208248692,33,550.0
22,0,22,51.803590009506145,4.98263636273626,182.74867026430508,33,550.0
23,0,23,51.803590009506145,4.98263636273626,190.9304884461233,33,550.0
24,0,24,51.803590009506145,4.98263636273626,199.11230662794145,33,550.0
25,0,25,51.803590009506145,4.98263636273626,207.29412480975967,33,550.0
26,0,26,51.803590009506145,4.98263636273626,215.47594299157782,33,550.0
27,0,27,51.803590009506145,4.98263636273626,223.657761173396,33,550.0
28,0,28,51.803590009506145,4.98263636273626,231.8395793552142,33,550.0
29,0,29,51.803590009506145,4.98263636273626,240.02139753703236,33,550.0
30,0,30,51.803590009506145,4.98263636273626,248.2032157188505,33,550.0
31,0,31,51.803590009506145,4.98263636273626,256.3850339006687,33,550.0
32,0,32,51.803590009506145,4.98263636273626,264.5668520824869,33,550.0
33,0,33,51.803590009506145,4.98263636273626,272.7486702643051,33,550.0
34,0,34,51.803590009506145,4.98263636273626,280.93048844612326,33,550.0
35,0,35,51.803590009506145,4.98263636273626,289.11230662794145,33,550.0
36,0,36,51.803590009506145,4.98263636273626,297.2941248097596,33,550.0
37,0,37,51.803590009506145,4.98263636273626,305.4759429915778,33,550.0
38,0,38,51.803590009506145,4.98263636273626,313.65776117339595,33,550.0
39,0,39,51.803590009506145,4.98263636273626,321.83957935521414,33,550.0
40,0,40,51.803590009506145,4.98263636273626,330.0213975370324,33,550.0
41,0,41,51.803590009506145,4.98263636273626,338.2032157188505,33,550.0
42,0,42,51.803590009506145,4.98263636273626,346.3850339006687,33,550.0
43,0,43,51.803590009506145,4.98263636273626,354.5668520824869,33,550.0
44,1,0,51.803590009506145,15.570871656853907,10.689846734893333,33,550.0
45,1,1,51.803590009506145,15.570871656853907,18.871664916711516,33,550.0
46,1,2,51.803590009506145,15.570871656853907,27.053483098529696,33,550.0
47,1,3,51.803590009506145,15.570871656853907,35.235301280347876,33,550.0
48,1,4,51.803590009506145,15.570871656853907,43.41711946216606,33,550.0
49,1,5,51.803590009506145,15.570871656853907,51.59893764398425,33,550.0
50,1,6,51.803590009506145,15.570871656853907,59.78075582580243,33,550.0
51,1,7,51.803590009506145,15.570871656853907,67.9625740076206,33,550.0
52,1,8,51.803590009506145,15.570871656853907,76.14439218943879,33,550.0
